1
10002-20
popular,
Free
21,12
-1,-1,-1,-1,-1,-1,4,4,4,4,3,3,3,3,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,4,4,4,4,4,4,3,3,3,3,3,3,-1,-1,-1,-1
-1,-1,-1,4,4,4,4,0,0,4,4,4,3,3,3,3,3,3,-1,-1,-1
-1,-1,4,4,4,4,0,4,4,4,4,4,3,3,3,3,3,3,3,-1,-1
-1,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,-1
3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
-1,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,-1
-1,3,3,3,3,3,3,0,0,0,0,0,0,0,2,2,2,2,2,2,-1
-1,-1,3,3,3,0,3,3,3,3,2,2,2,2,2,2,2,2,2,-1,-1
-1,-1,-1,3,3,3,0,0,3,3,2,2,2,2,2,2,2,2,-1,-1,-1
-1,-1,-1,-1,3,3,3,3,3,3,-1,2,2,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1
0.9882354,1,0.8588236
0.3411765,0.2313726,0.4666667
0.5450981,0.3098039,0.8156863
0.7882354,0.3019608,0.7686275
0.9058824,0.4352942,0.6078432
