1
10002-29
popular,
Free
33,76
-1,-1,-1,-1,5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,0,0,0,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,0,0,0,0,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,5,-1,-1,-1,-1,-1
-1,-1,5,0,0,0,0,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,5,-1,-1,-1,-1,-1
-1,-1,5,0,0,0,0,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,-1,-1,-1,-1
-1,-1,5,0,0,0,0,1,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,5,-1,-1,-1,-1
-1,-1,5,0,0,0,1,2,2,2,2,3,3,5,3,3,2,2,2,2,2,2,2,2,1,3,3,3,3,5,-1,-1,-1
-1,5,0,0,0,0,2,2,2,2,1,3,3,3,5,3,2,2,2,2,2,2,2,2,2,3,3,3,3,5,-1,-1,-1
-1,5,0,0,0,2,2,2,2,2,1,3,3,3,5,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,5,-1,-1
-1,5,0,0,0,2,2,2,2,2,1,3,3,3,5,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,5,-1,-1
-1,5,0,0,0,2,2,2,2,2,1,3,3,3,3,5,3,3,2,2,2,2,3,3,1,2,3,3,3,3,5,-1,-1
-1,5,0,0,0,2,2,2,2,2,1,3,3,3,3,5,3,3,3,1,3,3,4,4,3,2,3,3,3,3,3,5,-1
-1,5,0,0,0,2,2,2,2,2,1,3,3,3,3,5,3,3,3,3,3,4,5,5,4,3,2,3,3,3,3,5,-1
-1,5,0,0,0,2,2,2,2,2,2,2,3,3,3,5,3,3,4,4,3,5,0,2,5,4,3,3,3,3,3,5,-1
-1,5,0,0,1,2,2,2,2,2,2,1,3,3,3,5,3,4,5,5,4,5,0,2,3,5,4,3,3,3,3,3,5
-1,5,0,0,2,2,2,2,2,2,2,1,3,3,3,5,3,4,5,5,4,5,0,2,3,5,4,3,3,3,3,3,5
