1
10002-56
popular,
Vip
32,36
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,4,4,3,3,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,4,5,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,4,3,3,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,5,5,-1,-1,-1,-1,-1,-1
-1,-1,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,5,5,5,-1,-1,-1,-1,-1
-1,4,4,7,0,0,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,4,4,5,5,5,-1,-1,-1,-1,-1
-1,4,7,7,7,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,4,4,4,5,5,5,-1,-1,-1,-1,-1
4,7,4,4,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,6,6,4,4,7,5,5,5,-1,-1,-1,-1
4,4,4,4,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,7,0,4,4,7,5,5,5,-1,-1,-1,-1
4,4,4,7,12,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,0,0,4,7,5,5,5,-1,-1,-1,-1
4,4,7,7,9,9,5,5,11,11,11,-1,-1,11,11,11,5,5,5,5,7,0,0,4,7,7,5,5,5,-1,-1,-1
4,4,7,7,9,5,5,5,11,11,11,11,11,11,4,4,4,5,5,5,7,-1,-1,-1,-1,7,5,5,5,-1,-1,-1
4,4,7,0,5,5,5,5,0,5,5,5,4,4,4,1,1,4,5,5,-1,-1,-1,-1,-1,3,3,5,5,-1,-1,-1
-1,4,7,0,5,5,7,5,5,5,5,5,4,4,4,4,4,1,8,5,5,7,0,-1,-1,3,3,5,5,-1,-1,-1
-1,4,4,7,0,0,5,5,5,5,5,5,7,7,7,7,1,4,5,6,7,7,7,0,-1,3,3,5,5,-1,-1,-1
-1,-1,4,4,5,5,5,5,5,5,0,5,7,7,7,7,1,1,5,5,7,5,7,0,3,3,3,5,-1,-1,-1,-1
-1,-1,-1,4,4,4,-1,4,4,4,0,7,0,0,0,0,0,7,5,5,4,4,6,4,4,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,2,2,0,7,0,0,0,0,0,7,5,5,4,4,4,4,3,3,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,1,2,4,0,0,5,0,0,5,7,0,5,5,4,4,2,2,2,2,2,4,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,4,2,2,4,7,7,7,0,0,0,5,5,5,2,2,2,2,2,2,2,2,4,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,4,2,2,2,5,5,11,11,5,5,5,4,1,0,1,1,1,1,1,1,7,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,11,11,5,5,5,5,11,4,1,1,1,0,0,0,0,5,7,5,5
-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,5,5,5,5,11,11,11,11,11,0,0,0,1,5,7,5,7,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,11,11,11,11,1,0,0,0,1,5,5,5,7,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,11,11,11,11,11,5,7,0,0,0,7,5,11,11,7,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,11,11,10,11,11,5,7,0,0,0,5,11,11,11,7,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,11,11,11,11,10,0,10,11,5,5,7,7,5,11,11,11,11,11,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,11,11,11,11,11,10,10,10,10,11,11,5,5,5,11,11,11,11,11,11,-1
-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,0,10,10,11,11,11,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,4,4,11,11,10,10,10,10,10,11,11,11,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,11,11,4,2,2,2,11,10,10,10,11,11,11,5,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,11,4,2,2,11,11,11,10,10,11,11,11,5,5,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,11,5,5,5,11,11,10,11,11,11,11,5,5,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,11,11,11,10,11,11,11,11,11,11,11,-1,-1,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,11,11,11,11,10,10,10,11,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9302375,0.8672171,0.8005505
0.8535295,0.6701961,0.5868627
0.9188536,0.6444947,0.4470589
0.7805985,0.08235294,0.07182664
0.5524783,0.1325708,0.1053105
0.2040391,0.1664671,0.3832101
0.707451,0.6274511,0.707451
0.7183662,0.6713072,0.6546407
0.882353,0.882353,1
0.8156863,0.7490196,1
0.4164125,0.3719681,0.8183007
0.2412686,0.2490328,0.6658509
1,0.482353,0.482353
