1
10002-132
popular,
Free
19,17
-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,-1
-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1
-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1
-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1
-1,-1,-1,-1,-1,7,-1,-1,-1,1,0,-1,-1,-1,1,0,-1,7,-1
-1,1,0,-1,-1,7,-1,-1,2,2,1,0,-1,2,2,1,0,7,-1
2,2,1,0,-1,7,-1,-1,3,2,2,1,-1,3,2,2,1,7,-1
3,2,2,1,-1,7,-1,-1,-1,3,2,-1,-1,-1,3,2,-1,7,-1
-1,3,2,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,6,-1,7,-1
-1,-1,-1,6,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,6,-1,7,-1
-1,-1,-1,-1,6,7,-1,-1,-1,-1,6,-1,-1,-1,-1,6,-1,7,-1
-1,-1,-1,-1,-1,6,-1,-1,-1,-1,6,-1,-1,-1,-1,6,-1,7,-1
-1,-1,-1,-1,-1,7,5,-1,-1,-1,5,-1,-1,-1,-1,5,-1,7,-1
-1,-1,-1,-1,-1,7,-1,5,-1,-1,5,-1,-1,-1,-1,5,-1,7,-1
-1,-1,-1,-1,8,7,8,8,8,8,8,8,8,8,8,8,8,7,8
-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1
0.9379085,0.6333333,0.004575164
0.9660131,0.7450981,0.002614379
0.9984314,0.8439217,0.2258824
1,0.9411765,0.4431373
0.2962185,0.064986,0.001820728
0.02352941,0.3398693,0.6705883
0.006773619,0.4039216,0.8606061
0,0.6193374,0.9987831
0.2135747,0.7333334,0.9891404
