1
10002-109
popular,
Free
22,77
-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,3,-1,-1,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,3,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,3,-1,-1,3,3,-1,-1,-1
3,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
3,-1,-1,-1,-1,3,-1,-1,-1,3,-1,3,-1,3,-1,-1,3,-1,-1,-1,-1,3
-1,-1,3,-1,-1,-1,-1,-1,-1,3,-1,3,-1,3,-1,-1,-1,-1,-1,-1,-1,3
-1,-1,3,3,-1,-1,-1,-1,3,3,-1,3,-1,-1,3,-1,-1,3,3,-1,-1,3
3,-1,-1,3,-1,-1,-1,-1,3,-1,-1,3,-1,3,-1,3,3,3,3,-1,3,3
3,-1,-1,3,3,-1,-1,3,3,-1,3,-1,-1,3,-1,3,3,-1,3,3,3,3
3,-1,-1,3,3,-1,-1,3,3,-1,3,-1,3,3,3,-1,3,-1,3,3,3,3
3,-1,-1,3,3,-1,-1,3,3,3,3,-1,3,3,3,-1,3,3,3,3,3,3
3,3,-1,3,-1,3,3,3,3,3,3,3,-1,3,3,3,3,3,3,3,3,3
3,3,-1,3,3,3,-1,3,3,3,-1,3,3,3,3,3,3,-1,3,3,-1,3
3,3,3,3,3,3,3,3,-1,3,-1,3,3,-1,3,3,3,3,3,3,-1,3
3,3,3,3,3,-1,3,3,-1,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,-1,3,3,3,3,-1,3,-1,3,-1,3,-1,3,-1,3,3,3,3
3,3,3,3,-1,3,3,3,3,3,-1,3,3,-1,3,3,3,-1,3,3,3,3
3,3,3,3,3,3,3,-1,3,3,3,3,3,-1,3,3,3,3,3,3,3,3
3,3,-1,3,3,3,3,3,3,3,3,3,3,3,-1,3,-1,3,3,3,3,3
3,3,3,3,3,3,3,3,-1,3,3,-1,3,3,3,3,3,-1,3,3,3,3
3,3,3,3,3,3,-1,3,-1,3,3,3,3,3,3,3,3,3,3,-1,3,3
3,3,3,3,3,3,3,3,3,3,3,-1,3,3,3,-1,3,3,3,3,3,-1
3,3,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
3,3,-1,3,3,3,3,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
3,3,3,3,3,3,3,3,3,3,-1,3,3,3,3,3,3,3,3,3,3,-1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
3,3,3,3,3,3,3,3,3,3,3,3,3,-1,3,3,3,3,3,3,3,-1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
-1,-1,3,3,3,3,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,-1
-1,-1,3,3,3,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,-1
-1,-1,3,3,0,0,0,0,1,1,0,1,1,1,3,3,3,3,3,3,-1,-1
-1,-1,3,3,0,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,-1,-1
-1,-1,3,3,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,-1,-1
-1,-1,3,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,-1,-1,-1
-1,-1,3,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,-1,-1,-1
-1,-1,3,0,0,2,0,0,0,0,0,0,2,1,1,3,3,3,3,-1,-1,-1
-1,-1,3,0,0,2,2,0,0,0,0,2,2,1,1,3,3,3,-1,-1,-1,-1
-1,-1,3,0,0,2,2,0,0,0,0,2,2,1,1,3,3,3,-1,-1,-1,-1
-1,-1,3,0,0,0,0,0,0,0,0,0,1,1,1,3,3,-1,-1,-1,-1,-1
-1,-1,3,0,3,3,3,0,0,0,0,3,3,3,1,3,3,-1,-1,-1,-1,-1
-1,-1,3,0,0,0,0,0,0,0,0,0,1,1,1,3,3,-1,-1,-1,-1,-1
-1,-1,3,0,0,0,2,0,0,0,0,2,1,1,1,3,-1,-1,-1,-1,-1,-1
