1
10002-62
popular,
Free
19,20
-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,2,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,0,0,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,3,4,3,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,3,3,4,4,3,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,3,4,4,4,4,2,2,2,2,2,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,4,4,5,5,5,5,5,1,1,2
-1,-1,-1,-1,-1,-1,-1,-1,2,5,5,5,5,1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,-1,2,5,5,1,1,1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1,2,1,1,2,2,2,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,2,1,1,1,1,2,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,2,1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1
0.9960785,0.9960785,0.8980393
0.2980392,0.6039216,0.003921569
0,0,0
0.9725491,1,0.5411765
0.909804,1,0.1176471
0.854902,0.9960785,0.003921569
