1
20000-2
event,
Free
43,45
-1,-1,-1,-1,4,4,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1
-1,1,1,1,1,1,1,1,0,4,-1,1,1,1,1,1,1,1,1,1,1,-1,1,0,-1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1,4,4,3,3,2,2,2,8,8,2,2,3,3,3,3,3,3,2,3,3,3,3,2,2,3,2,3,3,3,3,3,3,4,4,4,4,4,5,5,5,-1,1
-1,5,4,4,4,2,2,8,7,7,8,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,4,4,4,4,5,5,-1
2,-1,5,5,4,8,8,7,7,7,7,8,2,3,2,3,4,4,4,4,4,3,3,3,3,2,3,2,3,4,4,4,4,4,5,2,5,5,5,5,4,5,4
-1,-1,-1,-1,8,6,7,7,7,2,7,7,8,5,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,4,4,5,5,2,0,0,1,5,5,5
-1,2,-1,-1,8,6,7,7,7,7,7,7,7,8,4,4,3,3,3,4,4,4,5,4,4,4,4,3,3,3,3,3,3,3,4,4,5,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,8,6,7,7,7,7,7,5,5,7,5,4,4,4,3,4,4,4,5,4,2,5,5,5,5,5,5,4,4,4,4,4,5,5,-1,-1,1,-1
-1,-1,-1,-1,-1,8,6,7,7,7,7,7,7,2,7,7,4,5,4,4,4,4,4,4,5,2,1,1,1,1,1,2,5,5,5,5,4,4,5,5,-1,-1,-1
-1,-1,-1,-1,-1,8,6,7,7,7,7,7,7,7,7,7,8,-1,5,5,5,4,4,4,5,5,1,-1,-1,-1,-1,1,1,1,1,1,5,5,5,5,5,-1,-1
-1,-1,2,-1,-1,-1,8,6,7,7,7,7,7,7,7,7,8,-1,-1,-1,-1,5,5,5,4,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,-1,-1,8,6,7,7,7,7,7,7,7,7,8,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,8,6,7,7,7,7,7,10,7,7,7,8,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,8,6,7,7,7,7,7,6,10,7,7,8,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8,6,7,7,7,7,7,6,10,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
