1
20000-1
event,
Free
28,27
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,-1
-1,3,-1,3,-1,-1,-1,-1,3,2,2,2,4,3,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,2,-1,-1
-1,-1,3,-1,-1,-1,2,2,1,1,1,1,4,3,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,1,1,1,1,1,4,3,2,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,1,1,1,1,1,4,3,1,4,4,2,2,2,2,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,3,1,1,1,1,2,4,3,4,4,1,1,1,1,1,1,1,1,1,1,2,2,-1,-1
-1,-1,-1,-1,2,1,1,1,2,4,4,4,2,1,1,1,1,1,0,0,1,1,1,1,1,1,2,-1
-1,-1,-1,-1,2,1,1,2,4,4,3,-1,-1,2,1,1,1,0,0,0,0,1,1,1,1,1,2,-1
-1,-1,-1,-1,2,1,4,4,4,3,3,-1,-1,2,1,1,1,0,0,0,1,1,1,1,1,1,1,2
-1,-1,-1,-1,4,4,1,2,4,3,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,7,7,1,1,2
-1,-1,5,5,4,1,1,4,3,3,-1,-1,2,1,1,1,1,1,1,1,1,1,7,7,7,7,1,2
-1,5,5,4,4,1,1,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,7,0,7,7,1,2
-1,5,8,8,2,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,2
8,-1,-1,-1,-1,2,4,3,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
-1,-1,-1,-1,-1,4,3,3,1,1,5,5,5,5,1,1,1,1,1,1,6,6,1,1,1,1,1,2
-1,-1,-1,-1,4,3,3,1,1,1,5,0,5,5,1,1,1,1,1,6,6,6,6,1,1,1,2,-1
-1,-1,-1,-1,4,3,2,1,1,1,1,5,5,1,1,8,8,1,1,6,0,6,6,1,1,1,2,-1
-1,-1,-1,4,3,3,-1,2,1,1,1,1,1,1,8,8,8,8,1,1,6,6,1,1,1,2,-1,-1
-1,-1,-1,4,3,-1,-1,-1,2,1,1,1,1,1,8,0,8,8,1,1,1,1,1,1,2,-1,-1,-1
-1,-1,4,3,3,-1,-1,-1,-1,2,1,1,1,1,1,8,8,1,1,1,1,1,2,2,-1,-1,-1,-1
-1,4,4,4,-1,-1,-1,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,2,2,-1,-1,-1,-1,3,-1
5,4,4,4,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,3,-1,3
5,5,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1
5,8,8,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,-1,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0.9490197,0.9411765
0.9882354,0.9450981,0.7764707
0.8980393,0.7686275,0.4509804
0.6313726,0.5647059,0.3294118
0.4901961,0.3686275,0.227451
1,0.282353,0.2078432
0.2078432,0.5647059,1
0.1176471,0.8117648,0.1176471
0.8000001,1,0.2078432
