1
44-2
False,0
False,0
29,41
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,1,2,2,7,7,7,7,3,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,1,2,3,6,6,6,3,1,1,1,2,2,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,6,6,0,0,3,3,3,3,3,7,7,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,3,5,6,0,0,0,11,11,5,5,5,5,5,5,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,7,5,5,0,0,11,11,11,11,6,5,5,5,5,5,5,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,5,5,0,0,11,11,11,11,11,6,5,5,5,5,5,5,5,7,7,7,-1
-1,-1,-1,-1,-1,-1,-1,7,5,0,0,0,11,11,11,11,11,6,6,6,5,5,5,5,5,7,6,6,7
-1,-1,-1,-1,-1,-1,-1,7,0,0,0,11,11,11,11,11,6,6,6,6,6,6,5,5,5,7,6,6,7
-1,-1,-1,-1,3,3,-1,7,0,0,11,11,11,11,11,6,6,6,6,6,6,6,5,5,5,7,6,6,7
-1,-1,-1,3,2,2,3,7,0,0,11,3,3,3,3,5,6,6,6,6,6,6,6,6,7,7,7,7,-1
-1,-1,-1,3,1,2,2,0,0,11,3,2,2,2,2,7,7,7,6,6,6,6,6,7,7,-1,-1,-1,-1
-1,-1,3,1,1,1,3,0,0,11,3,1,1,2,2,3,5,5,7,5,6,6,6,7,-1,-1,-1,-1,-1
-1,-1,7,3,3,3,0,0,0,11,3,1,1,1,1,3,5,5,5,7,6,6,7,-1,-1,-1,-1,-1,-1
-1,-1,7,0,5,5,0,0,0,0,11,3,1,1,3,5,5,5,5,5,7,7,-1,-1,-1,-1,-1,-1,-1
