1
10004-0
animal,
Free
30,45
-1,-1,-1,-1,4,5,5,-1,4,5,5,-1,-1,-1,-1,5,5,5,-1,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,4,5,-1,4,4,5,-1,-1,-1,-1,4,5,5,-1,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,4,-1,-1,4,4,-1,-1,-1,-1,-1,4,5,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,-1,-1,6,6,-1,-1,-1,-1,-1,2,2,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,-1,-1,6,6,-1,-1,-1,-1,-1,2,5,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,-1,-1,6,4,-1,-1,-1,-1,-1,6,5,-1,-1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,4,-1,-1,6,6,-1,-1,-1,-1,6,6,2,-1,6,6,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,4,-1,-1,6,4,-1,-1,-1,-1,6,2,2,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,6,6,-1,6,4,4,-1,-1,-1,-1,6,2,5,-1,6,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,4,6,6,6,4,4,-1,-1,-1,2,2,2,2,2,2,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,4,6,6,4,6,6,6,2,2,2,2,2,5,5,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,6,6,6,6,6,6,4,5,2,6,4,2,5,5,5,2,2,2,2,2,2,2,2,-1,-1,-1
-1,-1,-1,6,6,4,4,6,6,4,4,5,6,4,4,6,2,5,5,2,5,5,2,2,-1,-1,6,2,-1,-1
-1,-1,-1,6,4,4,4,6,6,4,4,6,6,6,6,6,6,2,2,2,5,5,2,-1,-1,-1,-1,6,-1,-1
-1,-1,-1,6,4,4,6,6,6,6,6,6,4,4,4,6,4,5,2,2,5,2,-1,-1,-1,-1,5,5,5,-1
-1,-1,-1,6,6,6,6,4,4,6,6,4,4,4,4,6,4,5,5,2,2,2,-1,-1,-1,5,4,4,5,5
-1,-1,-1,4,4,6,6,4,4,4,6,4,4,4,6,6,6,2,2,2,5,5,-1,-1,-1,4,4,4,4,5
-1,-1,-1,4,4,4,6,6,4,4,6,6,6,6,6,4,5,2,2,5,5,-1,-1,-1,-1,4,4,4,4,5
-1,-1,-1,4,4,4,6,6,6,6,6,4,6,6,6,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,4,4,4,-1
-1,-1,-1,4,4,6,6,4,4,6,6,6,2,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1
-1,-1,-1,-1,6,6,6,4,6,6,2,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1
-1,-1,-1,-1,4,4,6,6,6,2,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,6,6,6,2,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,6,4,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,4,4,2,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,4,4,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,6,6,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,6,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,6,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,0,0,4,0,0,4,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0,4,4,0,0,4,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,6,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,6,6,6,6,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,6,6,5,6,6,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,6,6,5,6,6,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,6,6,6,6,6,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,3,3,6,5,6,6,5,6,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,3,6,6,5,-1,-1,5,6,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,6,6,-1,4,-1,-1,4,-1,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9176471,0.8274511,0.654902
0.8941177,0.6392157,0.4235294
0.8470589,0.4431373,0.2392157
