1
10004-78
animal,
Free
35,35
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,9,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,9,9,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,9,9,9,9,10,11,10,10,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,9,9,9,10,11,11,11,11,11,11,10,10,10,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,10,9,9,9,9,9,9,9,10,11,11,11,11,11,11,11,11,11,11,10,11,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,11,10,10,10,9,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-1,-1,-1,-1
-1,-1,-1,-1,11,10,10,10,10,10,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,-1,-1,-1
-1,-1,-1,11,10,10,11,11,10,10,9,9,9,11,11,11,11,11,11,11,12,12,12,12,12,12,12,11,11,11,11,11,10,-1,-1
-1,-1,11,10,11,11,11,11,10,10,9,9,9,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,11,11,11,10,-1,-1
-1,6,6,11,11,11,11,11,11,10,9,9,9,9,11,12,12,11,11,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,-1
-1,6,6,12,12,11,11,11,11,10,10,9,9,9,9,3,2,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,11,10,-1
-1,6,6,12,2,12,11,11,11,11,10,10,9,9,9,11,12,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,-1
11,6,6,6,12,2,11,10,9,11,11,10,10,10,10,2,2,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,11,10
11,6,7,6,12,6,6,10,9,11,11,11,11,2,1,12,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,11,11,10
11,11,8,6,12,15,6,6,11,12,11,11,12,12,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,11,10
11,11,12,1,1,1,15,6,2,14,12,11,-1,-1,11,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,11,10
11,11,10,12,1,1,1,3,12,3,12,11,-1,12,11,10,10,10,10,10,10,10,11,11,11,11,11,11,11,12,12,12,12,11,10
-1,11,10,10,12,1,1,6,6,6,6,6,-1,12,10,10,10,10,10,10,10,10,-1,-1,-1,11,11,11,11,12,12,12,12,11,10
-1,12,11,10,10,12,2,8,7,6,6,-1,-1,11,10,10,10,10,11,12,-1,-1,-1,-1,-1,10,10,11,11,11,12,12,12,11,10
-1,-1,12,12,10,10,10,11,11,11,12,-1,11,10,10,10,10,11,-1,-1,-1,-1,-1,-1,-1,10,9,11,11,11,12,12,12,11,10
6,6,-1,-1,11,11,11,11,11,-1,-1,-1,10,10,10,10,10,11,-1,-1,-1,-1,-1,-1,10,10,10,9,11,11,12,12,12,11,11
6,6,6,6,-1,-1,-1,-1,-1,-1,-1,11,10,10,10,10,11,-1,-1,-1,-1,-1,-1,-1,10,10,10,9,11,11,12,12,12,11,11
-1,5,6,6,-1,-1,-1,-1,-1,-1,-1,11,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,9,11,11,12,12,11,11,-1
-1,-1,-1,5,6,6,-1,-1,-1,-1,-1,11,10,10,10,12,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,11,11,11,12,11,11,-1
-1,-1,-1,-1,-1,6,6,6,-1,-1,-1,11,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,9,11,11,11,12,11,11,-1
5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,5,5,3,5,3,6,6,11,11,11,12,11,5,5
5,5,5,5,5,4,4,4,5,5,5,5,5,5,2,12,2,5,5,5,5,5,6,3,12,2,6,6,11,11,11,11,11,5,5
