1
10004-79
animal,
Ads
59,64
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,9,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,3,3,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,3,3,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,3,3,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,-1,-1,-1,-1,2,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,-1,-1,-1,-1,-1,2,3,3,3,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,5,5,5,5,-1,-1,-1,-1,2,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,5,5,5,-1,-1,-1,-1,2,3,3,3,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,5,5,5,5,-1,-1,-1,2,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,3,3,3,5,5,-1,-1,-1,-1,2,3,3,3,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,5,5,5,-1,-1,2,2,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,3,3,5,5,-1,-1,-1,2,2,3,3,3,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,5,5,5,-1,-1,2,2,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,3,5,5,-1,-1,-1,2,2,3,3,3,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,5,5,5,-1,-1,2,2,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,5,5,5,-1,-1,2,2,2,3,3,3,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,5,5,5,5,-1,-1,2,2,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,5,5,5,5,-1,2,2,2,3,3,3,3,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,5,5,5,5,-1,-1,2,2,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,5,5,5,5,-1,2,2,2,3,3,3,3,3,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,8,9,-1,-1,2,2,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,5,5,5,5,5,2,2,2,3,3,3,3,3,3,5,5,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,8,3,5,5,2,2,3,3,3,3,3,5,5,8,5,-1,-1,-1,-1,-1,-1,4,3,5,5,5,5,3,2,2,3,3,3,3,3,3,3,3,5,5,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,5,9,3,5,5,5,2,2,3,3,3,3,3,5,5,8,5,5,5,-1,-1,-1,5,5,5,5,5,5,2,2,2,2,3,3,3,3,3,3,3,5,5,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,5,5,2,3,5,5,5,2,2,3,3,3,3,3,5,5,8,5,5,5,5,5,-1,9,5,5,5,9,2,2,3,3,3,3,3,3,3,3,3,3,5,5,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,5,3,3,3,5,5,5,2,2,3,3,3,3,3,5,5,9,5,5,5,5,3,5,5,8,8,9,2,2,3,3,3,3,3,3,3,3,3,3,5,5,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,2,3,5,5,5,2,2,3,3,3,3,3,3,5,5,5,5,5,5,5,3,3,3,5,5,2,2,3,3,3,3,3,3,3,3,3,3,3,5,5,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,2,3,5,5,5,2,2,3,3,3,3,3,3,3,5,5,5,5,5,5,5,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,5,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,5,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,3,2,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,5,5,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,4,3,3,3,3,5,5,5,-1,-1,-1,-1,-1
