1
10004-71
animal,
Free
19,19
0,0,0,0,0,0,7,6,6,6,6,6,7,0,0,0,0,0,0
0,0,0,0,7,7,7,7,6,6,6,7,7,7,7,0,0,0,0
5,5,0,7,7,7,7,7,6,6,6,7,7,7,7,7,0,5,5
0,5,5,7,7,5,7,7,6,6,6,7,7,5,7,7,5,5,0
0,0,7,7,8,8,8,7,7,6,7,7,8,8,8,7,7,0,0
0,0,7,7,8,9,8,7,7,6,7,7,8,9,8,7,7,0,0
0,0,7,7,8,9,8,5,7,6,7,5,8,9,8,7,7,0,0
0,0,7,7,8,8,8,7,7,6,7,7,8,8,7,5,7,5,0
0,5,7,5,8,9,8,7,7,7,7,7,8,9,7,7,7,0,5
5,0,7,7,7,8,8,7,7,6,7,7,8,5,7,7,0,0,0
0,0,0,7,7,7,5,7,7,6,7,7,7,7,7,7,0,0,0
0,0,5,5,7,7,7,7,7,6,7,7,7,7,7,5,5,0,0
0,5,5,0,7,7,5,5,5,5,5,5,5,7,7,0,5,5,0
0,0,0,0,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0
0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0
0,0,0,0,5,3,2,2,5,5,5,2,2,3,5,0,0,0,0
0,0,0,0,5,4,1,0,2,5,2,1,0,4,5,0,0,0,0
0,0,0,0,0,4,4,1,2,5,2,1,4,4,0,0,0,0,0
0,0,0,0,0,0,0,4,3,5,3,4,0,0,0,0,0,0,0
0.9982864,0.9992421,0.9999672
0.8156863,0.809804,0.9509804
0.1857843,0.1593137,0.6857844
0.2852941,0.2617647,0.8264707
0.5117648,0.4651961,1
0.307813,0.03764706,0.02570136
0.5499533,0.05975724,0.05508871
0.8644147,0.1196661,0.108212
0.9948236,0.3934118,0.3855686
0.985621,0.5660132,0.5568628
