1
10004-75
animal,
Free
19,19
-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,0,4,4,4,0,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,1,1,0,0,0,0,0,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,1,1,1,0,0,0,1,1,1,1,-1,-1,-1,-1
-1,-1,-1,1,1,1,1,1,0,0,0,1,1,1,1,1,-1,-1,-1
-1,-1,-1,1,1,1,4,4,0,0,0,4,4,1,1,1,-1,-1,-1
-1,-1,-1,1,1,1,4,0,1,0,1,4,0,1,1,1,-1,-1,-1
-1,-1,-1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,-1,-1
-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
-1,-1,1,1,3,0,1,1,1,1,1,1,1,0,3,1,1,-1,-1
-1,1,2,0,0,0,1,1,-1,-1,-1,1,1,0,0,0,2,1,-1
1,2,3,3,0,0,1,1,-1,-1,-1,1,1,0,0,3,3,2,1
1,2,0,0,0,1,1,1,-1,-1,-1,1,1,1,0,0,0,2,1
1,2,3,0,1,1,1,-1,-1,-1,-1,-1,1,1,1,0,3,2,1
1,3,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,3,1
1,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1
-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1
0.9585883,0.9018041,0.8133334
0.8985509,0.7443306,0.5119068
1,0.7764707,0.8000001
1,0.6352941,0.7411765
0.1184314,0.07764706,0.0227451
