1
10004-57
animal,
Free
100,100
0,0,0,0,0,0,0,0,30,14,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,12,26,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,26,26,26,26,26,26,26,26,27,27,26,26,22,17,16,18,18,15,15
0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,24,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,7,31,31,31,31,31,0,0,0,4,0,0,0,4,0,4,31,31,31,31,31,31,7,7,28,28,28,28,28,28,27,27,26,26,26,26,26,26,26,26,26,22,19,18,18
0,0,0,0,0,0,0,5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,24,26,27,27,27,27,27,27,27,27,28,28,28,28,28,7,31,31,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,0,31,31,7,28,28,28,28,27,27,26,26,23,26,26,26,26,22
0,0,0,0,0,0,0,5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,24,27,27,27,27,27,27,27,27,28,28,28,28,7,31,0,3,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,30,30,30,30,5,5,5,3,4,31,31,7,28,28,27,26,22,22,23,26
0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,26,27,28,28,27,26,26,27,28,28,28,31,31,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,30,30,30,30,30,5,3,4,31,25,28,27,26,22
0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,24,27,28,28,27,27,27,28,28,28,25,31,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,3,3,3,3,3,3,3,3,5,3,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,30,30,30,30,30,5,4,31,25,27
0,0,0,0,0,0,4,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,26,27,28,28,27,27,27,28,28,28,31,4,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,30,30,30,30,30,30,30,4
0,0,0,0,0,0,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,24,27,28,27,27,27,28,28,28,31,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,5,3,5,3,5,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,30,30,30,30,30,30
0,0,0,0,0,0,5,30,30,30,30,30,30,30,30,30,30,30,30,30,12,27,28,27,27,27,28,28,25,31,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,30,30,30,30
0,0,0,0,0,0,5,30,30,30,30,30,30,30,30,30,30,30,10,27,27,27,26,27,28,28,31,4,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,30,30,30
