1
10004-62
animal,
Free
61,64
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,18,18,18,18,18,18,18,18,18,18,-1,-1,-1,18,18,18,18,18,18,18,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-1,18,16,16,16,16,16,16,16,16,16,18,18,18,18,18,-1,-1,-1,-1,-1,18,16,16,16,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,18,16,16,16,16,16,16,16,16,16,16,16,16,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,-1,-1,-1,-1,18,16,16,14,16,16,18,18,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,-1,18,18,16,14,14,14,14,14,14,14,14,14,14,14,14,16,16,18,18,16,14,14,14,14,14,14,14,14,16,16,16,16,16,18,18,-1,-1,-1,18,18,16,14,14,16,16,18,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,18,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,16,16,16,18,16,14,14,14,14,14,14,14,14,14,14,14,16,16,16,18,-1,-1,-1,-1,18,16,14,14,16,16,18,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,18,18,16,14,14,14,14,14,14,14,19,14,14,14,14,14,14,14,14,14,16,18,6,6,14,14,14,14,14,14,14,14,14,14,16,16,16,18,-1,-1,-1,-1,18,16,14,14,16,16,18,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,18,18,6,14,14,14,14,14,14,19,19,19,14,14,14,14,14,14,14,6,6,6,18,16,14,14,14,14,14,14,14,14,14,14,14,16,16,16,18,-1,-1,18,16,14,14,14,14,16,18,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,18,16,14,14,6,6,6,14,14,14,14,14,14,6,6,6,14,14,14,14,16,18,16,14,14,14,14,14,14,14,14,14,14,14,14,16,16,16,18,18,16,16,14,14,14,14,16,18,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,0,0,18,16,14,14,14,14,6,14,14,14,14,6,14,14,14,14,14,6,14,16,18,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,18,18,16,16,14,14,14,16,18,-1,-1,-1,-1,-1
-1,19,-1,-1,-1,-1,-1,18,18,0,18,16,14,14,14,6,14,14,14,14,14,14,6,14,14,14,14,14,6,6,6,16,14,14,14,14,14,14,14,14,14,14,16,14,14,14,14,14,18,16,16,16,15,16,18,-1,-1,-1,-1,-1,-1
19,19,19,-1,-1,-1,18,16,16,18,16,14,14,6,6,14,14,14,14,14,14,14,14,6,6,14,14,14,16,18,18,18,6,16,14,14,14,14,16,14,14,16,16,14,14,14,14,14,18,18,16,16,18,18,-1,-1,-1,-1,-1,-1,-1
19,-1,19,-1,-1,-1,-1,18,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,18,14,18,18,18,16,16,14,14,16,16,14,14,16,16,14,14,14,14,16,18,18,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,18,14,14,14,14,14,14,14,16,14,14,14,14,16,14,14,14,14,14,14,14,18,16,18,16,16,14,14,14,16,16,14,14,16,16,14,14,14,16,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,19,-1,-1,-1,-1,-1,18,16,18,18,14,14,16,14,14,14,14,14,14,16,14,14,14,14,14,18,14,19,16,16,16,14,14,16,16,14,14,16,16,14,14,14,14,16,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,19,19,19,-1,-1,-1,-1,-1,18,16,16,18,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,8,8,16,16,14,14,16,16,16,14,16,16,16,14,14,16,16,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,19,19,19,19,19,-1,-1,-1,-1,-1,18,18,16,14,16,16,16,16,16,16,16,16,16,16,16,14,16,8,10,10,8,15,16,16,16,16,16,16,16,16,16,16,16,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,19,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,18,16,18,18,18,18,18,18,18,18,18,18,18,18,18,10,10,10,8,16,18,18,18,18,18,18,18,18,18,18,19,11,11,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,11,11,11,11,11,11,11,11,11,11,11,11,11,8,11,11,10,8,11,11,11,11,11,11,11,11,11,11,11,12,12,11,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,11,13,13,13,13,13,13,13,13,13,13,13,11,11,8,12,12,11,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,11,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,8,8,8,-1,-1,-1,8,10,11,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,8,11,11,11,8,-1,-1,8,11,11,13,13,13,13,13,13,13,13,13,13,13,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,8,11,11,11,11,11,8,-1,8,11,11,11,13,13,13,8,13,8,13,13,13,11,11,11,10,10,12,12,12,12,10,12,12,12,10,10,12,12,12,12,12,12,12,12,12,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,8,11,11,11,11,11,8,-1,8,11,11,11,11,11,13,13,8,13,13,13,11,11,11,11,10,10,12,12,12,10,10,12,12,12,10,10,12,12,12,12,12,12,12,12,12,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,8,11,11,11,10,10,10,8,-1,8,11,11,11,11,12,8,11,8,11,11,11,11,12,10,10,11,12,12,12,10,10,12,12,10,10,10,12,12,12,12,12,12,12,12,12,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,8,10,10,10,10,10,11,11,8,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,12,12,12,12,10,10,12,12,10,10,12,12,12,12,12,11,12,12,12,11,8,-1,-1,-1,-1,-1,-1,4,3,3,4,-1,-1
-1,-1,-1,8,10,10,10,11,11,11,11,11,8,11,11,11,11,11,11,11,11,11,11,10,10,10,10,11,11,12,12,10,10,10,12,12,10,10,12,12,12,12,12,8,11,12,11,8,-1,-1,-1,-1,-1,3,4,2,2,2,2,4,-1
-1,-1,-1,-1,8,11,11,11,11,11,10,10,10,8,11,11,11,11,11,11,11,11,10,10,10,13,11,3,3,12,12,10,10,10,11,11,10,10,12,12,12,12,12,12,8,11,8,-1,-1,-1,-1,-1,4,3,3,1,2,1,1,2,3
-1,-1,-1,-1,8,11,11,11,11,10,10,10,11,11,8,8,11,11,11,11,11,11,11,11,11,11,3,3,3,3,11,10,10,8,8,8,8,8,10,10,10,10,12,12,10,8,-1,-1,-1,-1,-1,4,5,3,1,2,4,2,2,2,4
-1,-1,-1,-1,-1,8,10,10,10,10,10,11,11,11,10,10,11,11,8,8,8,8,8,8,8,11,3,3,3,3,11,8,8,2,3,3,3,3,8,10,10,10,10,10,10,8,-1,-1,-1,-1,3,3,3,1,2,4,-1,3,3,4,-1
-1,-1,-1,-1,-1,-1,8,8,10,11,11,11,11,10,10,11,11,8,1,1,1,1,1,1,1,3,3,3,3,3,3,2,2,1,3,3,3,3,3,8,8,10,10,10,8,-1,-1,-1,-1,-1,4,3,1,2,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,8,8,11,11,10,10,10,8,8,1,1,1,1,1,1,1,1,3,3,1,1,3,3,2,1,1,3,3,3,3,3,3,3,8,10,10,8,-1,-1,-1,-1,4,2,1,2,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,1,1,1,3,3,3,3,3,3,3,8,10,10,4,3,3,4,2,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,3,3,3,3,3,8,8,2,2,2,2,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,16,16,16,1,1,1,6,1,1,1,6,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,15,16,16,1,1,6,1,6,1,6,1,6,1,16,15,15,15,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,1,1,1,1,1,6,1,1,1,1,16,16,16,16,1,3,1,1,1,1,1,3,3,3,3,1,1,1,1,2,3,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,1,1,1,16,16,16,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,3,3,3,3,1,1,2,3,-1,-1,-1,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,6,1,1,1,1,1,1,1,6,1,1,1,1,1,3,1,1,1,1,1,0,3,3,3,3,3,3,1,2,3,-1,-1,-1,19,-1,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,6,3,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,2,3,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,6,3,3,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,3,-1,-1,-1,-1,-1,-1,19,19,19,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,-1,-1,-1,-1,-1,19,19,19,19,19,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,16,16,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,3,3,3,3,1,1,1,1,2,2,4,-1,-1,-1,-1,-1,-1,-1,19,-1,19,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,16,16,1,3,3,3,3,3,3,1,1,1,1,1,1,15,16,1,1,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,15,1,3,15,4,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,-1,3,3,3,3,8,8,8,8,8,8,3,1,1,2,3,16,14,15,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,3,8,9,9,9,9,9,9,8,4,1,4,15,16,14,14,16,16,15,15,15,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,9,9,9,18,9,9,9,9,8,3,9,7,16,14,15,14,14,14,14,14,15,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,9,6,9,9,9,9,6,9,9,8,8,7,16,14,14,18,14,19,14,14,15,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,9,6,9,9,9,9,6,9,9,9,8,7,16,14,15,15,19,14,14,15,15,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,9,9,8,9,8,9,8,9,9,8,7,16,15,14,19,15,19,14,15,15,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,9,9,8,9,8,9,8,9,8,7,16,15,15,16,15,14,15,16,15,15,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,8,7,7,7,7,7,7,8,7,-1,19,19,19,16,15,16,15,15,15,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,7,-1,-1,-1,-1,-1,-1,7,7,-1,19,19,19,16,15,19,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,19,16,19,15,15,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,15,15,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,16,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,16,15,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,16,16,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.8960785,0.9784315,0.9627452
0.7928773,0.9205742,0.9905908
0.6510639,0.8760952,0.9911554
0.3607156,0.6860853,0.8689374
0.2266106,0.602101,0.8641458
0.4784314,0.7215686,0.764706
0.3953582,0.1620648,0.3310124
0.851997,0.3909949,0.1580247
0.9686273,0.5658538,0.1905946
0.9867049,0.7469154,0.5259685
0.9629235,0.7208557,0.1365023
0.9936785,0.8911178,0.4129219
0.9952489,0.9298395,0.5093263
0.9953347,0.961055,0.7251521
0.9910533,0.8655866,0.938582
0.9827834,0.7393592,0.8373984
0.9946988,0.7204973,0.8713145
1,0.6941177,0.9333334
0.9608856,0.430816,0.7322201
0.9750055,0.4630898,0.6361561
