1
10004-74
animal,
Free
22,16
-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,2,2,3,3,2,2,2,3,3,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,1,2,3,0,0,1,2,3,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,1,3,2,3,3,0,0,1,2,3,3,3,3,-1,-1,-1
-1,-1,-1,-1,-1,3,1,1,1,2,2,3,0,1,1,1,1,2,2,3,-1,-1
-1,-1,-1,-1,3,1,1,1,1,1,1,1,1,1,0,0,3,1,2,3,3,-1
-1,-1,-1,-1,3,2,2,2,2,2,2,1,1,0,0,3,-1,3,1,2,3,3
-1,-1,-1,-1,3,3,3,3,3,3,3,2,0,0,3,-1,-1,-1,3,1,2,3
-1,-1,-1,3,2,2,2,2,2,2,3,2,3,3,-1,-1,-1,-1,3,1,2,3
3,-1,3,2,1,1,1,1,1,1,2,3,-1,3,-1,-1,-1,-1,3,1,1,3
-1,-1,3,1,1,1,3,0,0,3,1,3,-1,-1,-1,-1,-1,3,0,0,1,3
3,-1,3,0,0,1,3,0,0,3,0,3,-1,3,-1,-1,-1,3,0,0,3,-1
-1,-1,3,1,1,1,1,1,1,1,0,3,-1,-1,-1,-1,-1,-1,3,3,-1,-1
-1,-1,-1,3,1,2,3,3,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,2,3,-1,-1,3,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.7948849,0.8427963,0.9940324
0.6976391,0.7573429,0.9948781
0.5668256,0.6246952,0.827557
0.3008468,0.3427808,0.4651071
