1
10004-69
animal,
Free
48,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,8,0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,0,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,8,14,14,14,14,8,0,10,14,14,14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,8,8,8,8,8,8,8,8,14,8,8,8,0,0,8,8,14,14,14,13,14,14,8,14,14,13,14,14,14,8,0,0,0,0,0,9,9,9,8,8,0,0,0,-1
0,0,0,14,6,6,6,14,14,14,14,14,14,8,8,14,8,8,8,8,14,14,13,13,13,10,8,14,13,13,13,14,14,8,0,0,9,9,9,8,8,14,8,8,8,0,0,-1
0,0,0,14,6,6,6,14,14,14,14,14,14,14,14,14,8,8,8,8,14,14,13,13,14,8,8,8,14,13,13,13,14,14,8,8,8,14,8,8,14,14,14,8,8,0,0,-1
0,0,14,6,6,6,8,13,8,8,14,14,14,14,14,14,14,14,8,8,14,14,13,14,8,8,14,8,8,14,13,13,13,14,8,9,14,14,14,14,14,14,6,6,8,8,0,-1
0,0,14,6,6,8,13,13,8,8,14,14,14,14,14,14,14,14,8,8,14,13,13,14,8,8,14,8,8,14,13,13,13,14,8,9,14,14,14,14,9,14,6,6,6,14,0,-1
0,0,14,14,6,8,13,8,8,14,14,14,13,14,14,14,14,14,8,8,14,13,13,14,8,8,14,8,8,14,13,13,13,14,8,9,14,14,14,14,9,13,6,6,6,6,13,-1
0,0,0,14,13,13,13,0,14,14,14,13,13,13,14,14,14,14,8,8,14,13,13,14,8,8,14,8,8,14,13,13,13,14,8,8,8,14,14,14,9,13,6,6,6,6,13,-1
0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,14,14,14,8,8,14,13,13,14,8,8,14,8,8,14,13,13,13,14,8,8,8,14,14,14,14,9,13,6,6,13,13,-1
0,0,0,0,0,0,0,0,0,0,14,14,13,13,13,14,14,14,8,8,14,13,13,14,8,14,14,14,8,14,13,13,13,14,8,8,8,14,13,13,14,0,11,13,13,13,0,-1
0,0,0,0,0,0,0,0,8,8,8,8,14,13,13,13,13,14,8,8,14,13,13,14,14,14,14,14,14,14,13,13,13,14,8,8,8,13,13,13,0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,8,8,8,8,8,8,13,13,13,13,13,8,8,14,13,13,14,14,14,14,14,14,14,13,13,13,14,8,8,8,13,13,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8,8,8,8,8,8,8,14,13,13,13,13,8,14,14,13,13,14,14,14,14,14,14,14,13,13,13,14,8,8,8,13,13,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8,8,8,14,14,8,0,14,13,13,13,13,8,14,13,13,13,14,14,14,14,14,14,14,13,13,13,13,14,8,10,13,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8,8,8,14,8,0,0,14,14,13,13,13,8,14,13,13,13,13,14,14,14,14,14,13,13,13,13,13,14,8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22,22,21,8,8,14,14,0,0,0,0,14,13,13,13,14,14,14,5,4,7,14,5,4,6,14,13,13,13,13,13,14,14,0,0,0,0,22,22,22,22,22,0,0,0
0,0,23,22,22,21,8,14,14,14,0,0,0,0,14,13,13,13,14,14,6,4,4,7,14,5,4,4,14,13,13,13,13,13,14,14,0,0,22,22,22,22,22,22,22,23,0,0
0,22,22,22,20,21,8,14,14,14,22,22,0,0,14,13,13,13,14,14,6,5,4,7,13,5,4,4,14,13,13,13,13,14,14,14,23,22,22,22,22,21,21,20,22,22,23,0
