1
10004-66
animal,
Free
47,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,4,4,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,4,4,8,5,5,5,5,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,3,3,4,4,8,5,5,5,5,5,5,5,5,8,8,8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,3,3,4,4,4,8,5,5,5,5,5,5,5,5,5,5,5,8,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,8,4,4,4,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,0,0,0,0,0,0
0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,8,0,0,0,0,0
0,0,0,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,5,5,5,5,5,5,5,5,5,5,8,0,0,0,0
0,0,8,2,2,2,8,8,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,5,5,5,5,5,5,5,5,8,0,0,0
0,8,2,2,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,8,8,5,5,5,5,5,5,8,0,0,0
0,8,2,8,8,8,8,8,7,8,8,8,4,5,5,5,8,8,8,8,7,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,8,8,5,5,5,5,5,8,0,0
8,2,8,8,8,8,2,8,2,1,1,1,8,8,4,4,5,5,4,4,8,8,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,8,5,5,5,5,8,0,0
8,8,8,8,1,1,2,8,2,1,1,1,1,1,8,4,4,4,5,4,4,4,8,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,8,5,5,5,8,0,0
8,8,8,1,1,1,2,8,2,1,1,1,1,1,1,8,4,4,4,5,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,8,5,5,8,0,0
8,1,1,1,1,2,8,2,1,1,1,1,1,1,1,8,4,4,6,5,6,6,4,8,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,8,5,8,0,0
8,1,1,1,1,2,8,2,1,1,1,1,1,1,1,1,8,6,6,6,5,6,6,8,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,8,5,8,0,0
