1
10004-65
animal,
Free
39,62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,5,5,3,4,3,4,2,4,3,4,2,4,3,4,2,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,5,4,3,4,3,4,2,4,3,4,3,4,3,4,2,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,5,4,3,4,3,4,3,4,5,4,3,4,3,4,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,5,4,3,4,3,4,3,6,7,6,3,4,3,4,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,6,6,3,4,3,4,5,7,12,7,5,4,3,4,2,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,6,6,5,4,3,6,7,12,12,12,7,6,2,4,5,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7,7,7,6,5,6,5,7,12,12,12,12,12,7,5,6,5,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7,5,6,6,7,6,6,5,7,12,12,7,12,12,7,5,6,6,7,6,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7,5,6,6,7,6,5,6,7,7,5,7,7,6,5,6,7,6,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,5,6,6,7,6,6,5,6,5,6,5,6,6,7,6,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,5,6,6,7,6,5,6,5,6,5,6,7,6,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,5,6,6,7,6,6,5,6,6,7,6,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7,5,6,6,7,6,5,6,7,6,6,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,5,6,6,7,6,7,6,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7,5,6,6,7,6,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,7,5,6,6,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,5,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8,8,8,8,5,5,5,5,5,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8,8,8,9,9,9,9,8,8,5,5,5,5,5,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,8,9,9,9,9,9,9,9,9,9,8,8,8,5,5,5,5,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,9,9,9,8,8,8,8,8,8,8,9,9,9,9,8,8,5,5,5,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,9,8,8,9,9,9,9,9,9,9,8,8,9,9,9,9,8,8,5,5,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,9,9,9,9,9,9,8,8,9,9,9,8,9,9,9,9,10,8,5,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,9,9,8,5,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,8,8,9,9,9,8,9,9,8,8,9,9,9,8,9,9,9,9,9,8,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8,8,8,9,9,8,9,9,9,9,9,8,9,9,9,9,9,9,8,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8,9,8,9,9,9,9,11,8,9,9,9,9,9,9,9,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8,11,9,9,9,11,8,9,9,9,9,9,9,9,9,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0
