1
10004-19
animal,
Free
49,42
-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,7,7,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,8,8,8,8,7,1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,0,-1,0,11,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,-1,-1,7,8,8,7,5,6,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,11,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0,8,-1,-1,-1,7,1,2,2,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,6,6,6,0,0,0,0,6,6,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8,7,1,2,2,-1,-1,-1,11,11,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,5,6,6,6,0,0,0,0,6,6,6,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,8,5,6,6,6,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,6,6,0,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,8,4,6,6,6,-1,-1,-1,-1,2,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,2,0,0,0,2,2,2,0,0,0,0,-1,-1,-1,-1
-1,-1,0,2,-1,-1,-1,-1,-1,1,4,4,6,2,2,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2,0,0,0,6,6,6,6,6,6,6,6,6,5,0,2,2,2,0,0,6,6,-1,-1
