1
10004-25
animal,
Free
23,22
-1,7,8,8,5,4,4,4,4,4,4,3,2,2,5,5,3,3,-1,-1,-1,-1,-1
7,7,8,8,4,4,4,3,3,3,3,2,2,6,5,5,3,2,-1,-1,-1,-1,-1
7,7,8,8,4,4,4,3,3,3,3,2,2,6,5,5,3,2,-1,-1,-1,-1,-1
7,8,7,7,4,4,3,3,3,3,2,2,7,5,3,3,2,-1,-1,-1,-1,-1,-1
-1,8,7,7,4,3,3,3,3,3,2,2,7,5,3,3,2,7,-1,-1,-1,-1,-1
-1,-1,7,7,7,3,3,3,2,2,2,7,7,5,3,3,2,5,7,-1,-1,-1,-1
-1,-1,6,6,7,7,2,2,2,2,7,7,6,5,5,5,5,6,7,-1,-1,-1,-1
-1,-1,5,5,6,7,7,7,7,7,7,6,5,7,7,7,7,7,7,-1,-1,-1,-1
-1,-1,-1,5,6,7,7,7,7,7,7,6,5,7,7,7,7,7,7,-1,-1,-1,-1
-1,-1,-1,6,5,6,6,6,6,6,6,6,7,8,3,3,2,2,3,3,-1,-1,-1
-1,-1,-1,-1,6,5,5,6,6,6,7,7,8,4,2,2,2,2,1,3,3,3,-1
-1,-1,-1,-1,-1,6,6,6,7,7,7,8,4,3,2,2,2,1,1,3,3,3,10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,3,0,9,3,3,3,10,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,4,4,3,3,9,9,3,3,3,3,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,4,4,3,3,3,3,3,3,3,3,-1
-1,-1,-1,-1,-1,-1,-1,7,7,7,7,5,5,4,4,4,3,3,3,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,5,5,5,3,3,7,4,4,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,5,3,3,3,8,7,5,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,5,3,-1,-1,8,7,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,-1,-1,7,7,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1
0.8705883,0.9215687,0.9450981
0.7725491,0.8470589,0.8745099
0.7294118,0.8039216,0.8313726
0.6666667,0.7450981,0.7803922
0.5921569,0.6862745,0.7254902
0.5372549,0.6313726,0.6705883
0.4862745,0.5764706,0.6078432
0.3843138,0.4784314,0.5176471
0.01568628,0.01568628,0.1098039
0.7450981,0.7137255,0.7019608
0.8392158,0.8039216,0.7921569
