1
10004-60
animal,
Free
80,80
0,13,15,12,12,12,11,11,11,10,10,12,13,15,11,11,11,11,11,11,10,10,10,10,11,11,10,10,10,11,11,11,10,11,11,11,11,15,15,0,3,6,6,3,15,15,13,15,15,11,11,11,10,10,10,11,10,10,10,10,10,10,11,11,11,11,15,15,12,12,15,0,0,15,13,15,10,11,15,13
15,11,12,12,12,13,13,15,12,12,12,11,11,13,1,0,12,11,15,13,15,11,10,10,10,11,10,10,10,10,11,11,10,10,10,11,10,11,15,0,5,7,7,5,15,15,15,11,11,10,10,10,10,10,11,11,10,10,10,10,11,15,15,15,13,3,1,0,0,1,3,0,13,13,15,11,15,13,15,15
15,11,11,11,11,12,0,2,2,1,2,2,0,12,13,2,3,0,1,1,1,0,15,12,11,10,10,11,10,10,10,11,11,10,10,10,11,10,11,1,6,7,7,7,1,15,11,11,10,10,10,10,10,11,10,10,10,10,10,11,15,13,0,3,3,1,0,1,3,5,1,1,1,13,13,0,13,11,11,15
15,15,11,11,11,11,11,15,14,2,2,4,4,4,2,2,5,1,1,1,1,2,0,12,11,10,10,10,10,10,10,11,10,10,10,10,11,11,15,6,7,7,7,7,6,0,11,10,10,10,10,10,10,10,10,10,10,10,10,11,15,15,15,0,15,11,12,15,0,13,13,0,0,0,13,11,11,11,15,15
15,15,15,12,10,10,11,11,12,13,13,13,13,14,2,1,13,12,11,11,12,12,12,11,10,10,10,10,10,10,10,10,11,10,10,10,11,15,5,7,6,6,7,6,7,7,1,11,10,11,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,11,12,12,11,11,11,11,11,11,10,10,10,11,13,13
15,15,13,0,15,10,10,11,11,12,12,12,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,1,6,4,4,6,6,4,4,6,6,1,11,11,10,10,10,10,10,10,10,10,10,10,10,10,11,11,12,12,12,12,15,12,11,10,10,11,10,10,15,0,0,0
12,13,13,0,2,0,11,10,10,10,11,11,11,11,10,11,11,11,12,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,1,5,4,2,4,4,6,4,4,2,7,6,0,11,10,10,10,10,10,10,10,10,10,10,10,10,11,0,1,0,0,0,0,12,11,11,11,11,11,0,3,1,0,0
0,0,1,0,1,2,1,12,11,11,10,10,10,11,12,12,13,13,1,1,0,11,10,10,10,10,10,10,10,10,10,10,10,10,11,0,3,4,5,2,4,4,4,4,4,2,6,7,5,15,15,11,10,10,10,10,10,10,10,10,10,11,0,4,6,5,1,1,1,1,1,0,13,0,1,3,1,0,0,1
1,0,0,1,1,3,4,2,13,13,13,12,11,12,0,0,13,1,4,5,13,12,11,10,10,10,10,10,10,10,10,10,10,10,15,3,5,6,6,4,4,4,4,4,4,6,7,7,6,3,0,11,10,10,10,10,10,10,10,11,11,15,0,1,1,0,13,0,4,4,3,5,5,5,5,5,5,3,3,3
3,1,1,0,1,3,1,3,5,4,4,3,0,2,5,3,13,13,13,13,12,11,11,10,10,10,10,10,10,10,10,10,11,15,3,5,6,7,7,6,4,4,4,4,4,6,7,7,7,6,3,15,11,11,11,10,10,10,11,12,12,11,12,12,12,15,13,1,3,1,0,1,3,2,5,3,1,1,1,1
3,3,3,3,5,3,3,3,5,4,5,3,3,2,1,13,12,12,12,11,11,11,11,11,11,10,10,10,10,10,11,15,0,5,6,7,7,7,7,4,4,4,4,4,4,4,6,7,7,6,6,3,0,12,11,11,11,11,11,11,11,12,11,12,12,13,1,5,1,0,1,2,2,3,3,1,0,1,1,1
2,1,13,12,13,0,13,0,0,14,2,2,13,13,13,0,0,0,12,11,11,11,11,11,11,11,11,10,10,10,11,1,5,6,6,7,7,6,4,4,4,4,4,4,4,4,4,6,7,7,6,6,5,1,13,12,12,12,12,12,12,11,11,12,0,3,6,6,5,3,3,2,1,1,3,3,1,1,1,3
3,3,1,13,15,13,13,13,13,0,14,2,14,0,0,2,6,4,0,12,11,11,11,11,11,11,12,12,11,12,2,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,4,6,6,6,1,13,13,13,12,12,12,12,12,13,1,2,4,6,4,5,2,1,1,2,1,1,1,1,1,0
1,1,1,0,13,12,15,13,0,3,1,1,2,2,2,4,4,1,13,13,12,11,11,12,12,11,12,13,13,2,7,7,6,6,6,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,2,1,0,0,13,13,13,13,12,13,13,0,2,2,2,1,3,5,5,3,3,3,1,0,0,13
5,2,3,3,0,0,1,1,13,0,3,0,1,1,1,1,0,13,12,11,11,11,12,12,13,12,12,0,14,4,6,2,5,6,6,6,6,6,6,5,4,5,6,6,6,6,6,6,6,6,7,6,4,4,4,2,14,0,0,13,13,13,13,13,13,13,0,1,1,3,3,5,5,3,5,3,0,13,13,0
3,3,3,3,1,0,13,0,0,0,1,1,0,0,1,3,14,13,12,12,11,11,11,12,13,13,13,14,2,2,2,2,4,5,6,5,6,4,5,5,3,3,3,3,1,5,4,6,6,6,6,6,4,4,2,2,2,14,0,13,13,13,13,13,0,13,1,5,5,3,5,5,5,5,1,13,0,0,1,3
5,3,3,3,1,1,0,15,0,1,0,0,1,1,0,3,1,13,12,12,12,12,12,12,12,13,14,14,2,2,2,4,4,4,4,5,2,2,2,2,1,14,1,1,14,14,2,2,5,5,6,6,4,4,4,4,2,2,0,13,0,13,13,1,2,3,2,2,3,5,5,3,3,1,1,1,3,3,3,3
5,5,5,5,3,3,5,3,0,0,0,13,0,3,1,1,1,0,13,13,13,12,12,12,12,13,14,14,2,4,4,4,6,6,4,5,2,2,2,14,14,14,14,14,14,14,14,2,2,5,4,6,6,4,4,4,2,2,14,0,13,13,1,5,2,5,5,5,3,3,1,1,1,1,1,0,0,1,0,1
4,5,5,5,3,1,0,0,0,0,1,1,0,1,5,5,1,1,1,1,0,13,11,12,13,13,0,2,2,2,4,4,6,4,2,2,2,2,14,14,2,14,14,14,14,14,2,2,2,4,4,6,6,6,4,4,4,2,1,0,13,0,2,3,3,4,6,3,3,3,3,1,1,3,3,1,1,1,3,5
4,5,5,3,1,1,1,3,3,1,0,3,3,0,0,3,5,3,1,1,2,14,13,12,13,13,14,2,4,4,4,6,6,4,4,2,2,2,2,2,2,14,2,14,14,2,14,2,2,4,6,6,6,6,4,4,2,2,1,0,1,5,5,3,3,5,5,5,6,3,3,5,5,1,1,3,5,5,5,6
