1
10004-1
animal,
Free
53,44
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,1,2,2,2,-1,6,6,6,5,5,5,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,5,5,5,4,3,3,3,-1,-1,-1,-1,-1,-1,0,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4
-1,6,5,5,5,5,3,-1,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,3
-1,-1,-1,6,5,4,-1,-1,-1,-1,-1,-1,0,1,1,2,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,1,1,1,2,-1,-1,-1,-1,-1,-1,6,5,5,5,5,4,3
-1,-1,-1,8,5,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,3,4,4,4,4,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4,0,1,1,2,-1,-1,-1,-1,-1,6,6,5,5,4,3,-1
-1,-1,6,5,5,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,3,3,4,4,4,4,3,3,3,3,3,-1,-1,-1,-1,-1,-1,4,6,6,5,-1,0,1,1,2,-1,-1,-1,-1,-1,5,4,-1,-1,-1,-1
-1,-1,6,5,4,3,-1,-1,-1,4,7,7,7,7,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,4,6,6,6,5,3,3,0,1,1,2,-1,-1,-1,-1,4,3,-1,-1,-1,-1
-1,-1,7,8,5,5,4,3,3,7,7,7,7,8,8,5,5,4,4,4,4,4,4,3,3,3,3,3,4,4,4,8,7,6,6,5,5,3,3,3,0,1,1,-1,-1,-1,4,4,3,3,-1,-1,-1
-1,-1,7,6,5,8,5,4,3,7,6,6,6,5,8,5,6,5,5,3,4,4,4,4,3,3,3,4,4,8,7,7,7,7,8,5,4,3,3,3,3,0,1,2,3,4,5,5,4,3,-1,-1,-1
-1,-1,-1,7,8,8,5,5,3,6,6,6,6,5,5,6,6,6,5,5,3,4,4,4,3,3,4,4,5,6,8,7,7,8,5,5,3,3,4,4,3,0,1,2,4,8,5,5,5,3,-1,-1,-1
-1,-1,-1,-1,7,6,6,5,4,6,7,7,7,8,5,7,6,6,4,5,3,4,5,4,3,3,4,5,6,6,6,6,5,5,5,4,3,4,4,4,4,4,1,1,7,7,8,5,5,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,5,7,7,7,7,7,8,7,7,6,6,5,4,5,5,4,3,4,4,5,5,8,8,5,5,5,4,3,4,5,8,8,5,4,0,1,2,7,7,8,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,7,6,6,6,7,7,8,7,7,6,4,5,5,5,4,3,4,4,5,7,8,8,8,5,5,5,5,5,7,8,8,6,6,0,1,2,5,5,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,6,6,6,8,5,5,5,5,5,5,5,4,3,4,4,5,7,7,8,8,5,5,5,5,5,5,7,7,5,6,0,1,2,5,5,4,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,6,6,6,6,5,5,5,5,5,5,4,4,3,4,4,5,6,7,7,7,6,6,6,5,5,5,8,5,5,5,0,1,2,4,4,4,4,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,6,6,6,6,5,5,5,5,4,4,4,3,4,4,5,5,6,7,7,6,6,8,6,6,5,5,5,5,5,1,1,2,5,4,4,4,4,3,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,6,6,6,5,8,5,4,4,4,3,3,4,4,5,5,5,8,6,6,6,7,6,6,6,6,8,5,0,1,1,5,5,5,5,5,4,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,7,8,8,5,5,4,3,3,3,4,4,4,5,5,5,5,6,6,7,6,6,6,6,7,5,0,1,2,5,8,5,5,5,5,4,3,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,8,8,5,5,5,5,3,3,3,3,4,4,4,5,5,5,5,8,8,6,6,6,7,8,0,1,1,7,8,8,6,6,5,5,5,4,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,5,5,8,5,5,3,-1,3,3,4,4,4,5,5,5,8,8,8,5,5,5,8,1,1,1,2,-1,7,6,6,6,6,8,5,5,4
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,8,8,5,5,4,-1,-1,-1,3,4,5,6,6,7,8,8,5,5,5,8,1,1,1,2,-1,-1,-1,-1,7,7,8,8,5,5,4
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,8,8,5,5,5,-1,-1,-1,-1,-1,-1,-1,8,7,7,7,6,6,8,8,0,1,1,2,-1,-1,-1,-1,-1,-1,7,7,6,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,6,6,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,5,5
