1
10004-36
animal,
Vip
35,26
-1,-1,-1,-1,-1,5,5,5,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,11,-1,-1,-1,-1,-1,2,2,2,-1,-1
-1,-1,-1,-1,-1,-1,5,5,5,4,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,11,-1,-1,-1,-1,-1,2,2,2,-1
-1,-1,-1,-1,-1,-1,5,5,5,4,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,-1,-1,-1,-1,-1,5,5,5,-1
-1,-1,-1,-1,-1,5,5,5,4,2,2,2,2,5,5,5,5,5,5,5,5,5,5,10,11,11,11,-1,-1,-1,7,5,5,5,-1
-1,-1,-1,-1,5,5,5,5,2,2,4,8,8,5,5,5,5,5,5,5,5,5,5,5,10,10,10,11,11,7,5,5,5,6,-1
-1,-1,-1,4,4,4,4,2,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,8,8,5,5,5,5,5,-1
-1,-1,-1,2,2,2,2,3,4,7,8,8,8,11,11,11,11,11,11,11,11,11,11,9,5,5,5,8,8,5,5,5,5,5,11
-1,-1,-1,2,2,2,2,4,6,10,9,11,11,13,13,13,13,13,13,13,13,13,13,11,8,8,8,8,8,5,5,5,5,5,11
-1,-1,-1,2,2,2,2,4,5,5,11,11,11,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,8,5,5,5,5,7,11
-1,-1,2,2,2,2,2,10,11,11,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,8,8,8,11,9,11
-1,2,2,2,2,2,2,12,13,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11,13,11,11
2,2,2,2,2,2,2,3,13,13,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,-1
2,2,2,2,2,2,2,2,3,13,13,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1
2,2,2,2,2,2,2,2,2,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1,-1
2,2,2,3,4,4,4,3,2,2,5,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,3,2,4,12,5,2,3,2,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,2,2,2,12,13,13,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,2,2,3,2,1,0,5,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,2,4,12,2,1,0,13,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,10,2,1,0,10,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,4,2,1,0,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,4,4,3,2,1,0,4,4,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,2,1,0,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,2,2,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9254903,0.9411765,0.9450981
0.9254903,0.9333334,0.9294118
0.9176471,0.8313726,0.6666667
0.8980393,0.6745098,0.4745098
0.8941177,0.6627451,0.4627451
0.8941177,0.6509804,0.4470589
0.8509805,0.4862745,0.2862745
0.8470589,0.4745098,0.2745098
0.8431373,0.4627451,0.2627451
0.8352942,0.4509804,0.2588235
0.7568628,0.3254902,0.2078432
0.7450981,0.2901961,0.1843137
0.482353,0.2784314,0.2470588
0.4509804,0.2431373,0.2235294
