1
10004-54
animal,
Free
32,19
-1,-1,2,2,-1,-1,-1,2,2,2,2,2,-1,-1,2,2,2,2,-1,-1,-1,2,2,-1,-1,-1,2,2,-1,-1,-1,-1
-1,2,3,3,2,-1,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,-1,2,3,3,2,-1,-1,-1
2,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,4,3,2,-1,2
4,-1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,-1,4,3,2,4
-1,-1,-1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1,4,4,-1
-1,-1,-1,4,3,3,3,4,2,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,2,4,4,4,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,-1,-1,-1,2,-1,-1
-1,-1,-1,2,2,-1,2,2,2,2,3,3,3,3,3,3,3,3,2,4,4,3,3,3,3,4,2,-1,2,2,-1,-1
-1,-1,-1,2,-1,-1,-1,2,2,-1,3,3,3,3,3,3,3,3,3,2,2,4,4,4,4,2,2,2,2,2,-1,-1
-1,-1,-1,-1,2,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,2,2,2,2,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1,3,3,3,1,1,3,3,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,1,3,3,3,0,1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,3,3,3,3,3,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,3,3,3,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,3,3,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1
0.1137255,0.1019608,0.2235294
0.1921569,0.1921569,0.5058824
0.4941177,0.1921569,0.6039216
0.9254903,0.3921569,0.7568628
