1
10003-6
festival,
Ads
30,45
-1,-1,-1,-1,-1,15,15,13,13,18,18,-1,15,15,15,15,15,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,15,15,13,-1,15,15,18,-1,15,13,18,-1,15,13,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,15,13,-1,-1,15,5,7,-1,5,7,18,-1,-1,13,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,18,-1,-1,9,10,-1,9,10,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,-1,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,-1,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,-1,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,20,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,20,9,20,-1,-1,-1,20,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,17,-1,17,-1,19,20,20,20,20,20,-1,20,20,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,17,17,17,19,19,19,19,20,20,20,20,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,19,19,19,19,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,14,14,14,14,14,7,7,6,6,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,4,-1,-1,-1,16,14,14,14,16,5,16,16,6,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,3,17,14,-1,16,14,14,14,16,5,16,16,7,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,19,17,14,-1,17,17,17,17,17,5,5,7,7,20,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,19,19,17,14,17,17,19,19,19,19,19,19,19,19,19,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,19,19,17,14,17,17,17,17,17,17,17,17,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
