1
10003-18
festival,
Ads
26,47
-1,-1,-1,-1,-1,-1,-1,5,5,5,6,6,-1,-1,5,5,5,6,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,6,6,-1,-1,-1,5,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,6,6,-1,-1,-1,5,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,7,12,12,12,-1,7,7,7,12,12,12,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,7,12,12,12,-1,7,7,7,12,12,12,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,7,12,12,12,-1,7,7,7,12,12,12,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,7,12,12,12,-1,7,7,7,12,12,12,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,7,12,12,12,-1,7,7,7,12,12,12,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,-1,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,-1,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1
2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,8,2,2,1,8,7,7,7,7,12,12,12,12,12,12,0,0,12,12,12,12,12,12
-1,7,8,2,2,1,0,8,7,7,7,7,12,12,12,12,12,12,0,0,12,12,12,12,12,-1
-1,8,2,2,2,1,0,0,7,7,7,7,12,12,12,12,12,6,6,6,6,12,12,12,12,-1
-1,5,2,2,2,1,0,0,5,5,5,5,6,6,6,6,6,6,12,12,6,6,6,6,6,-1
-1,5,8,8,8,12,12,12,5,5,5,5,6,6,6,6,6,6,6,12,6,6,6,6,6,-1
-1,5,7,7,7,12,12,12,5,5,5,5,6,6,6,6,6,6,12,12,6,6,6,6,6,-1
-1,7,7,7,7,12,12,12,7,7,7,7,12,12,12,12,12,6,6,6,6,12,12,12,12,-1
-1,-1,7,7,7,12,12,12,7,7,7,12,12,12,12,12,12,12,0,0,12,12,12,12,-1,-1
-1,-1,7,7,7,12,12,12,7,12,12,12,12,12,0,0,12,12,12,12,7,-1,-1,-1,-1,-1
-1,-1,7,7,7,12,12,12,7,12,12,12,12,12,0,0,12,12,12,12,7,-1,-1,-1,-1,-1
-1,-1,7,7,7,12,12,12,7,12,12,12,12,12,0,0,12,12,12,12,7,-1,-1,-1,-1,-1
-1,-1,7,7,7,12,12,12,12,12,12,12,12,0,0,12,12,12,12,7,7,-1,-1,-1,-1,-1
-1,-1,-1,7,7,7,12,12,12,12,12,12,12,0,0,12,12,12,12,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,7,12,12,12,12,12,0,0,12,12,12,12,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,7,12,12,12,10,10,10,10,10,7,12,12,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,7,12,12,12,2,2,2,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,7,12,12,12,2,2,1,2,0,2,0,2,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,7,12,12,12,2,2,1,2,0,2,0,2,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,7,7,12,12,12,2,2,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,2,9,10,2,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,9,9,10,2,1,9,9,9,9,9,2,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,9,9,11,2,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,9,2,9,3,3,3,11,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,9,2,9,3,5,3,3,3,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,4,4,3,3,3,10,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,2,9,10,0,0,10,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,2,2,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,2,2,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,7,7,12,12,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,7,7,12,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,2,1,-1,7,7,7,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,7,7,12,-1,7,7,7,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,7,7,12,12,12,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,7,7,12,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9215687,0.937255,0.9411765
0.909804,0.9294118,0.937255
0.7529413,0.7921569,0.8627452
0.3568628,0.4117647,0.5294118
0.2235294,0.2666667,0.4
0.2392157,0.1529412,0.1882353
0.4588236,0.2392157,0.227451
0.6313726,0.145098,0.2
0.6470588,0.1960784,0.2470588
0.8392158,0.4784314,0.2862745
0.8901961,0.6588235,0.454902
0.9294118,0.4588236,0.4784314
0.8901961,0.227451,0.2666667
