1
10003-38
festival,
Ads
27,40
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,4,7,4,-1,-1,-1,4,7,4,7,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,7,7,7,-1,-1,-1,6,7,7,7,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,6,6,6,-1,-1,-1,5,6,6,6,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,6,6,6,-1,-1,-1,5,6,6,6,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,6,6,7,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,6,6,7,6,6,6,6,6,7,6,6,6,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,6,6,6,6,6,6,6,6,7,6,6,6,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,5,5,6,6,6,6,6,7,6,6,6,6,6,6,6,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,8,0,8,6,6,6,6,7,6,6,6,6,7,6,6,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,5,5,0,6,7,6,6,6,6,6,6,6,7,6,6,-1,-1,-1
-1,-1,-1,-1,-1,4,6,4,5,5,5,8,6,7,6,6,6,6,6,6,6,6,6,6,7,4,-1
0,8,0,8,4,6,6,7,4,0,8,0,6,6,6,6,0,0,0,0,6,6,6,6,7,7,4
-1,-1,-1,-1,5,6,6,7,7,5,5,6,6,6,6,6,3,3,3,3,6,6,7,6,7,7,7
-1,-1,-1,-1,5,6,6,7,7,5,5,6,6,1,1,1,3,3,3,3,6,6,7,6,7,7,7
-1,-1,-1,-1,5,6,6,7,7,5,5,6,6,2,2,2,0,3,0,3,6,6,6,6,7,7,7
-1,-1,-1,-1,5,6,6,7,7,5,5,6,6,2,2,2,3,0,3,3,6,6,6,6,7,7,7
-1,-1,-1,-1,5,6,6,7,7,5,5,6,6,2,2,2,0,3,0,3,6,7,6,6,7,7,7
-1,-1,-1,-1,5,6,6,7,7,5,5,6,6,2,1,2,3,3,3,3,6,7,6,6,7,7,7
-1,-1,-1,-1,5,6,6,7,7,5,5,6,6,2,2,1,3,3,3,3,6,6,6,6,7,7,7
-1,-1,-1,-1,5,6,6,7,7,5,5,6,6,2,1,2,3,3,3,3,6,6,6,6,7,7,7
-1,-1,-1,-1,5,6,6,7,7,5,2,2,2,2,2,2,3,3,3,3,2,2,6,6,7,7,7
-1,-1,-1,-1,5,6,6,7,7,2,2,3,3,3,3,2,3,3,3,3,2,2,2,6,7,7,7
-1,-1,-1,-1,5,6,6,7,2,2,2,3,3,3,3,2,3,3,3,3,2,3,2,2,7,7,7
-1,-1,-1,-1,5,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,3,3,2,7,7,7
-1,-1,-1,-1,5,5,6,2,2,6,6,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7,7
-1,-1,-1,-1,-1,5,5,2,5,6,7,7,7,7,4,4,4,7,7,7,7,7,3,3,7,7,-1
-1,-1,-1,-1,-1,-1,-1,2,5,6,7,7,6,4,6,4,6,4,6,7,7,7,7,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,5,6,7,7,6,6,6,4,6,6,6,7,7,7,7,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,6,7,7,6,6,4,4,4,6,6,7,7,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,6,7,7,7,7,4,4,4,7,7,7,7,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,6,7,4,4,7,7,7,7,7,4,4,7,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,6,7,0,4,7,7,7,7,7,0,4,7,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,5,7,7,7,7,7,7,7,7,7,7,7,5,5,5,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,5,9,9,5,7,7,7,7,7,7,7,7,7,5,9,9,5,5,-1,-1
-1,-1,-1,-1,-1,-1,5,5,9,9,5,7,7,7,7,7,7,7,7,7,5,9,9,5,5,-1,-1
-1,-1,-1,-1,-1,-1,5,5,5,5,7,6,6,6,6,6,6,6,6,6,5,5,5,5,7,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,7,-1,-1,-1
0.9450981,0.9137256,0.9137256
0.6392157,0.764706,0.7058824
0,0.5607843,0.2313726
0.01176471,0.6901961,0.3215686
0.1647059,0.07450981,0.03921569
0.627451,0.3019608,0.1764706
0.6862745,0.3372549,0.2117647
0.7843138,0.4117647,0.2705882
0.8000001,0.1647059,0.2509804
0.9607844,0.7254902,0.7450981
