1
10003-15
festival,
Ads
25,19
-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1
0,0,0,0,0,0,0,3,3,3,3,3,3,5,5,5,1,1,1,1,1,1,1,-1,-1
0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,1,1,1,1,-1,-1
-1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,-1,-1,-1
-1,4,4,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,5,5,5,5,-1,-1,-1
-1,4,4,3,3,2,3,0,0,0,0,0,3,3,2,3,3,3,5,5,5,5,-1,-1,-1
-1,4,4,3,3,3,6,3,3,3,3,3,3,6,3,3,3,3,5,5,5,5,-1,-1,-1
-1,-1,4,3,3,3,6,3,3,3,3,3,3,6,3,3,3,3,5,5,5,-1,-1,-1,-1
-1,-1,4,3,3,3,6,3,3,3,3,3,3,6,3,3,3,3,5,5,5,-1,-1,-1,-1
-1,-1,4,4,3,3,0,3,3,3,3,3,3,0,3,3,3,5,5,5,5,-1,-1,-1,-1
-1,-1,-1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,-1,-1,0,1,1
-1,-1,-1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,-1,-1,0,1,1
-1,-1,-1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,-1,5,0,0,0
-1,-1,-1,-1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,-1,-1,-1
-1,-1,-1,-1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,4,4,3,3,3,3,3,3,3,3,5,5,5,5,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1
1,0.9725491,0.8627452
0.8862746,0.8392158,0.7098039
1,0.6,0.6
0.8470589,0.05882353,0.1568628
0.9176471,0.03921569,0.1882353
0.7568628,0.0627451,0.1764706
0.05882353,0.07058824,0
