1
10003-43
festival,
Ads
60,60
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,0,8,8,8,8,0,0,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,8,8,8,0,0,0,8,8,8,0,8,8,8,8,8,0,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,4,4,8,8,8,8,8,8,8,7,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,7,7,8,8,8,8,8,8,8,8,8,8,0,0,0,0,8,8,8,8,8,8,8,8,8,8,4,2,2,4,8,8,8,7,7,7,8,8,0,8,4,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,8,8,8,7,7,7,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,8,8,8,8,4,2,2,4,8,8,8,8,8,8,0,8,8,4,2,2,2,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,2,2,4,8,8,4,1,2,2,4,8,8,8,0,0,0,8,8,4,1,2,2,2,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,8,8,8,8,0,0,0,0,0,8,8,8,8,8,8,4,4,8,8,8,8,8,8,8,8,4,1,2,2,4,8,4,1,1,5,5,4,8,8,8,8,8,8,8,8,4,1,2,2,2,4,-1,-1,-1,-1
-1,-1,-1,-1,8,8,8,8,0,8,8,8,8,8,8,8,8,8,4,4,2,2,4,8,8,8,8,8,8,4,1,1,2,2,3,4,1,1,5,10,10,5,8,8,8,8,8,8,8,8,4,1,5,5,5,4,-1,-1,-1,-1
-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,4,4,1,1,2,2,3,4,4,4,4,4,4,1,1,1,5,5,3,3,1,1,5,0,5,3,4,8,8,8,8,8,8,4,1,5,10,10,10,5,-1,-1,-1,-1
-1,-1,-1,8,8,8,8,0,8,8,8,4,4,4,4,4,1,1,1,1,2,2,3,2,2,2,2,2,2,1,1,5,10,10,5,3,1,5,1,1,5,3,3,4,4,4,4,4,4,1,5,10,10,10,10,5,8,-1,-1,-1
-1,-1,-1,8,8,8,0,8,8,8,4,2,2,2,2,2,1,1,1,1,5,5,3,2,2,2,2,2,2,1,5,10,10,10,5,3,5,9,9,9,10,5,3,2,2,2,2,2,2,1,5,10,10,10,10,5,8,-1,-1,-1
-1,-1,8,8,8,0,8,8,8,8,4,2,2,2,2,2,1,1,5,5,1,1,5,2,2,2,2,2,2,5,0,10,10,10,10,5,10,10,9,9,9,5,3,2,2,2,2,2,2,1,5,10,10,10,5,8,8,8,-1,-1
-1,-1,8,8,8,0,8,8,8,4,1,2,2,2,2,2,5,5,10,10,10,10,10,5,5,5,5,5,5,0,0,0,0,0,10,10,10,10,10,9,9,9,5,2,2,2,2,2,2,5,10,10,0,0,5,8,8,8,-1,-1
