1
10003-0
festival,
Free
17,45
-1,-1,-1,-1,-1,9,6,7,6,7,7,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,6,7,6,7,7,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,6,7,6,9,7,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,6,7,6,8,7,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,6,7,6,8,7,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,6,7,6,7,7,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,6,8,6,8,7,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,6,8,6,8,7,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,8,6,8,9,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,8,6,8,9,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,8,6,9,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,8,6,9,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,8,6,9,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,8,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,8,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,8,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,8,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,4,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,2,3,6,3,2,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,2,3,5,6,5,3,2,4,-1,-1,-1,-1
-1,-1,-1,3,2,3,5,5,6,5,5,3,2,3,-1,-1,-1
-1,-1,-1,3,1,4,5,-1,8,-1,5,4,1,3,-1,-1,-1
-1,-1,-1,3,0,4,5,-1,-1,-1,5,4,0,3,-1,-1,-1
-1,-1,-1,3,0,4,5,-1,-1,-1,5,4,0,3,-1,-1,-1
-1,-1,-1,3,1,4,5,-1,8,-1,5,4,1,3,-1,-1,-1
-1,-1,-1,3,2,3,5,5,6,5,5,3,2,3,-1,-1,-1
-1,-1,-1,-1,4,2,3,5,9,5,3,2,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,2,3,9,3,2,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,4,9,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,8,7,-1,6,-1,7,8,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,-1,7,8,7,-1,7,-1,-1,-1,-1,-1
-1,-1,6,7,-1,-1,6,8,7,8,6,-1,-1,7,6,-1,-1
-1,6,7,-1,7,6,7,9,8,9,7,6,7,-1,7,6,-1
6,7,-1,-1,6,8,9,7,9,7,9,8,6,-1,-1,7,6
6,7,-1,-1,6,8,9,7,9,7,9,8,6,-1,-1,7,6
-1,6,7,-1,7,6,7,9,8,9,7,6,7,-1,7,6,-1
-1,-1,6,7,-1,-1,6,8,7,8,6,-1,-1,7,6,-1,-1
-1,-1,-1,-1,-1,7,-1,6,8,6,-1,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,8,7,-1,7,-1,7,8,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1
1,0.9450981,0.7568628
1,0.8000001,0.2156863
1,0.654902,0.1568628
0.9725491,0.5529412,0.1372549
0.9294118,0.4313726,0.0509804
0.9019608,0.2980392,0.01960784
0.8431373,0.08627451,0.05490196
0.7098039,0.0509804,0.01176471
0.5686275,0.05490196,0.003921569
0.9960785,0.2509804,0.2
