1
10003-29
festival,
Ads
31,38
5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,5,5,5,5,5,0,5,5,4,0,4,4,4,5,4,4,5,5,5,6,6,6,6,6,6,-1,-1
5,5,5,5,5,5,5,5,5,5,0,5,0,4,4,4,4,5,4,4,5,5,5,6,6,6,6,6,6,6,-1
5,5,5,5,5,0,0,0,5,5,5,0,4,4,4,0,0,0,4,4,5,5,5,6,5,5,5,5,5,6,6
5,5,5,5,5,0,5,0,5,5,0,0,0,4,4,0,4,0,4,4,5,5,5,6,5,5,5,5,5,5,6
5,5,5,5,5,0,0,0,5,5,5,0,4,4,4,0,0,0,4,4,5,5,5,-1,-1,-1,5,5,5,5,5
5,5,5,5,5,5,5,5,0,5,5,0,4,4,0,4,4,5,4,4,5,5,5,-1,-1,-1,-1,6,5,5,5
5,5,5,0,5,5,5,5,5,0,5,0,4,0,4,4,4,5,4,0,5,5,5,-1,-1,-1,-1,6,5,5,5
5,5,5,5,0,5,0,5,5,5,0,5,0,4,4,4,0,5,0,4,5,5,5,-1,-1,-1,-1,6,5,5,5
5,5,5,5,5,0,0,0,0,0,5,5,4,0,0,0,0,0,4,4,5,5,5,-1,-1,-1,-1,6,5,5,5
5,5,5,5,0,5,0,5,5,5,0,5,0,4,4,4,0,5,0,4,5,5,5,-1,-1,-1,-1,6,5,5,5
5,5,5,0,5,5,5,5,5,0,5,0,4,0,4,4,4,5,4,0,5,5,5,-1,-1,-1,-1,6,5,5,5
5,5,5,5,5,5,5,5,0,5,5,0,4,4,0,4,4,5,4,4,5,5,5,-1,-1,-1,-1,6,5,4,5
5,5,5,5,5,0,0,0,5,5,5,0,4,4,4,0,0,0,4,4,5,5,5,-1,-1,-1,6,6,5,5,5
5,5,5,5,5,0,5,0,5,5,0,0,0,4,4,0,4,0,4,4,5,5,5,6,6,6,6,5,5,4,5
5,5,5,5,5,0,0,0,5,5,5,0,4,4,4,0,0,0,4,4,5,5,5,6,6,6,5,5,5,4,5
5,5,5,5,5,5,5,5,5,5,0,5,0,4,4,4,4,5,4,4,5,5,5,6,5,5,5,5,4,5,-1
5,5,5,5,5,5,5,5,5,0,5,5,4,0,4,4,4,5,4,4,5,5,5,5,5,5,5,5,5,-1,-1
5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,1,2,3,1,1,2,2,3,1,1,2,3,1,1,2,2,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,1,2,3,1,1,2,2,3,1,1,2,3,1,1,2,2,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,1,2,3,1,1,2,2,3,1,1,2,3,1,1,2,2,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1,1,2,3,1,1,2,3,1,1,2,2,3,1,2,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1,1,2,3,1,1,2,2,3,1,1,2,3,1,1,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,1,1,2,3,1,1,2,3,1,1,2,2,3,1,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,1,2,3,3,1,2,3,1,2,2,3,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,1,2,3,1,2,3,1,3,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,1,3,2,3,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,3,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9960785,0.9450981,0.9450981
0.9764706,0.5647059,0.7098039
0.9725491,0.4470589,0.6235294
0.9686275,0.3686275,0.5686275
0.9176471,0.2039216,0.1803922
0.8235295,0.1137255,0.07843138
0.7098039,0.09019608,0.07058824
