1
10003-5
festival,
Ads
34,31
-1,8,7,7,7,7,8,7,8,8,8,7,7,8,7,8,8,8,8,8,7,7,7,7,8,7,8,8,8,8,8,8,-1,-1
8,10,11,11,-1,-1,-1,-1,0,0,0,11,10,-1,-1,-1,-1,-1,0,0,0,10,-1,-1,-1,0,0,0,11,11,-1,11,8,-1
10,11,0,0,11,-1,-1,-1,-1,-1,-1,0,11,10,-1,-1,-1,-1,-1,-1,0,11,10,-1,-1,-1,-1,-1,0,11,11,-1,10,-1
11,-1,-1,-1,0,8,11,-1,-1,-1,-1,-1,0,8,11,11,-1,-1,-1,-1,-1,0,8,-1,-1,-1,-1,-1,-1,0,11,-1,11,8
-1,-1,-1,-1,-1,0,8,8,11,-1,-1,-1,11,8,-1,8,8,-1,-1,-1,-1,11,8,-1,-1,-1,-1,-1,-1,11,8,-1,11,7
-1,-1,-1,-1,-1,-1,-1,-1,8,8,7,7,8,-1,-1,-1,-1,8,8,7,7,8,-1,-1,-1,8,8,7,7,8,-1,-1,-1,7
-1,-1,11,11,11,11,11,12,12,12,12,12,11,12,11,12,12,12,12,12,11,12,11,11,12,12,12,12,11,11,-1,-1,-1,7
-1,11,10,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,10,11,11,-1,-1,7
-1,11,8,-1,-1,-1,-1,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,11,8,8,10,11,-1,8
-1,11,10,-1,-1,-1,11,4,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,5,5,3,11,11,-1,8,11,11,8
-1,-1,11,11,-1,11,4,5,6,6,6,6,4,4,3,3,13,13,13,13,11,13,11,3,4,5,4,3,11,-1,8,10,11,8
-1,-1,-1,-1,-1,11,4,5,6,6,5,5,4,3,8,13,7,0,0,0,0,0,0,11,3,5,4,3,11,-1,-1,8,11,10
-1,-1,-1,-1,-1,11,4,5,6,5,5,5,4,3,13,7,8,-1,-1,-1,-1,-1,0,11,3,4,4,3,11,-1,-1,8,11,10
-1,-1,-1,-1,-1,11,4,5,5,5,5,5,4,3,13,7,8,-1,-1,-1,-1,-1,-1,0,11,3,3,11,0,-1,-1,8,11,-1
-1,-1,-1,-1,-1,11,4,5,5,5,4,4,4,3,13,7,8,-1,-1,-1,-1,-1,-1,-1,11,3,3,11,-1,-1,-1,8,11,-1
