1
10003-13
festival,
Free
41,62
-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,6,6,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,6,6,6,-1,-1,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,5,5,5,5,-1,-1,5,5,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,5,5,5,5,5,5,4,4,4,5,5,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,0,0,0,0,0,5,5,4,4,5,5,5,0,0,0,0,0,5,5,5,5,4,4,4,4,5,5,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,2,2,2,2,0,0,5,5,4,4,5,0,0,2,2,2,0,0,5,5,4,4,4,4,5,5,5,5,5,5,5,5,-1,-1,-1,-1
-1,-1,-1,-1,0,2,3,3,2,2,0,5,5,4,4,5,0,2,3,3,3,2,12,8,5,4,4,13,14,5,0,0,0,5,5,5,5,5,5,5,-1
-1,-1,-1,-1,-1,2,3,3,3,2,0,0,5,4,4,5,0,16,15,3,3,3,8,12,5,4,5,14,13,0,0,0,15,16,5,5,5,5,0,0,0
-1,-1,-1,-1,-1,-1,2,3,3,3,2,0,5,13,14,5,0,15,16,3,3,3,2,5,5,5,5,0,0,0,2,2,16,15,0,5,0,0,0,2,2
-1,-1,0,0,0,0,5,5,3,3,3,2,5,14,13,5,5,2,3,3,3,3,2,5,5,0,0,0,2,2,3,2,0,0,0,0,8,12,3,3,-1
-1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,3,3,3,2,5,5,0,0,2,3,3,3,3,2,0,0,2,0,12,8,-1,-1,-1
0,0,2,2,2,2,0,0,0,8,12,5,5,5,5,5,5,5,5,3,3,5,5,5,0,2,3,3,3,3,3,2,0,2,2,2,3,-1,-1,-1,-1
0,0,0,3,3,3,2,0,0,12,8,5,0,0,0,0,0,5,5,5,5,5,5,5,2,3,3,3,3,3,2,2,2,3,2,3,-1,-1,-1,-1,-1
-1,0,0,0,2,3,3,2,2,4,5,0,0,0,16,15,0,0,0,8,12,5,5,14,13,3,3,3,3,3,2,3,3,3,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,0,3,3,3,2,4,14,13,0,2,15,16,0,0,0,12,8,5,4,13,14,3,3,3,3,2,4,4,4,5,5,5,0,0,0,-1,-1
-1,-1,-1,-1,-1,2,3,15,16,4,13,14,0,2,2,3,2,0,0,0,5,5,4,3,3,3,16,15,4,4,4,4,5,5,0,0,0,0,0,0,0
-1,-1,-1,-1,-1,-1,2,16,15,4,4,0,2,2,3,3,3,2,0,0,5,5,4,3,3,3,15,16,4,4,5,5,5,0,0,2,2,2,2,0,0
-1,-1,-1,-1,-1,-1,-1,3,3,4,4,4,2,2,3,3,3,3,2,0,0,5,4,4,4,4,4,4,5,13,14,5,5,0,2,3,3,3,2,2,0
-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,2,3,3,3,3,3,2,0,5,4,4,4,5,5,5,5,14,13,5,4,4,3,3,3,3,2,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,2,3,3,3,3,3,2,4,4,4,5,5,5,0,0,0,0,0,5,4,3,3,3,3,2,-1,-1,-1
-1,-1,-1,0,0,0,0,0,0,0,5,5,4,4,3,3,3,3,3,3,4,4,4,5,5,0,0,2,2,0,0,5,12,8,3,-1,-1,-1,-1,-1,-1
-1,-1,0,0,0,0,0,0,0,0,0,5,5,4,4,3,3,3,3,3,13,14,5,5,0,12,8,2,2,0,0,5,8,12,-1,-1,-1,-1,-1,-1,-1
-1,-1,0,0,0,2,2,2,2,2,0,0,5,4,4,3,16,15,3,4,14,13,5,0,0,8,12,3,2,0,0,5,5,5,0,0,0,-1,-1,-1,-1
-1,-1,-1,0,0,2,2,3,3,2,2,0,5,5,4,4,15,16,4,4,4,5,5,0,2,3,3,3,2,16,15,5,0,0,0,2,0,0,0,-1,-1
-1,-1,-1,-1,-1,0,2,3,3,3,2,2,14,13,5,5,4,4,4,4,5,5,5,2,3,3,3,2,2,15,16,5,0,2,2,2,2,0,0,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,3,3,3,3,13,14,5,5,5,5,5,5,5,5,5,2,3,3,3,2,0,4,5,0,2,14,13,2,2,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,12,8,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,2,4,5,3,3,3,13,14,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,8,12,3,3,5,5,5,0,0,0,0,0,5,5,3,3,3,3,4,4,5,3,3,3,3,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,5,5,5,5,0,0,0,0,0,5,5,5,3,3,4,4,4,4,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,0,0,0,0,4,4,4,5,5,0,0,14,13,0,0,0,8,12,4,4,4,4,5,5,5,0,0,0,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,0,0,0,0,0,0,0,5,12,8,0,2,13,14,2,0,0,12,8,4,4,15,16,5,0,0,0,2,2,0,0,-1,-1,-1,-1,-1
