1
10003-24
festival,
Ads
32,19
-1,-1,-1,-1,-1,-1,-1,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,3,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,2,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,6,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,9,10,2,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,8,6,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,10,11,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,8,2,3,7,-1,-1,-1,-1,-1,-1,10,3,2,11,10,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,2,5,7,-1,-1,-1,-1,10,9,2,1,10,9,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,7,5,4,-1,-1,3,9,10,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,10,10,10,-1,-1,-1,-1,2,8,7,3,3,3,3,10,11,2,-1,-1,-1,-1,7,5,7,-1,-1,-1,-1
-1,-1,-1,2,3,3,1,2,-1,-1,-1,-1,7,8,2,3,6,2,11,10,-1,-1,-1,-1,2,0,3,3,2,-1,-1,-1
-1,-1,2,3,3,0,2,-1,-1,-1,-1,-1,-1,7,1,2,5,7,10,-1,-1,-1,-1,-1,-1,2,0,3,3,2,-1,-1
-1,10,9,10,11,10,-1,-1,-1,-1,-1,-1,-1,3,2,0,7,5,3,-1,-1,-1,-1,-1,-1,-1,7,8,7,5,7,-1
10,9,10,11,10,-1,-1,-1,-1,-1,-1,-1,3,3,10,2,8,7,3,3,-1,-1,-1,-1,-1,-1,-1,7,8,7,5,6
2,3,0,2,-1,-1,-1,-1,-1,-1,-1,10,3,2,11,10,7,8,2,3,6,-1,-1,-1,-1,-1,-1,-1,2,0,3,2
2,2,0,10,-1,-1,-1,-1,-1,-1,10,9,2,0,10,-1,-1,7,0,2,5,7,-1,-1,-1,-1,-1,-1,7,0,2,2
2,2,11,9,3,-1,-1,-1,-1,3,9,10,0,2,-1,-1,-1,-1,2,0,7,5,4,-1,-1,-1,-1,3,5,7,2,2
-1,2,10,11,3,3,9,9,3,3,10,11,2,-1,-1,-1,-1,-1,-1,2,8,7,3,3,6,7,3,3,6,8,2,-1
-1,-1,10,10,1,3,10,10,3,2,11,10,-1,-1,-1,-1,-1,-1,-1,-1,7,8,2,3,5,5,3,1,8,7,-1,-1
-1,-1,-1,10,2,0,11,11,0,1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,0,8,8,0,2,6,-1,-1,-1
-1,-1,-1,-1,2,2,10,10,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,6,7,2,2,-1,-1,-1,-1
0.9215687,0.937255,0.9411765
0.909804,0.909804,0.8980393
0.9176471,0.8274511,0.6666667
0.909804,0.7176471,0.5843138
0.8941177,0.682353,0.5607843
0.6313726,0.1490196,0.2039216
0.8901961,0.2666667,0.2901961
0.8901961,0.227451,0.2666667
0.9607844,0.4588236,0.4745098
0.1568628,0.3686275,0.2627451
0.2392157,0.5333334,0.2784314
0.3921569,0.7725491,0.3098039
