1
21-0
False,0
False,0
36,35
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6,6,6,6,6,6,6,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,3,3,3,3,3,3,3,3,6,0,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,7,7,7,7,7,7,7,7,3,6,0,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,6,6,0,0,2,2,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,6,0,1,1,2,2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,7,7,7,7,7,7,7,7,7,7,3,6,0,1,1,2
-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,-1,-1,5,5,5,4,4,4,4,7,7,7,7,7,7,7,3,6,0,1,1,2
-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,2,2,7,7,7,5,5,5,5,4,7,7,7,7,7,7,3,6,0,1,1,2
-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,7,7,7,7,7,7,7,5,4,7,7,7,7,7,3,6,0,-1,1,2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,2,7,7,7,7,7,7,7,5,4,4,4,7,7,7,3,6,0,-1,-1,-1
-1,-1,-1,-1,-1,5,5,5,5,5,5,5,-1,-1,-1,5,5,7,7,7,7,7,7,5,5,5,4,7,7,7,7,3,6,-1,-1,-1
-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,5,7,7,7,7,7,7,5,2,2,7,7,3,6,-1,-1,-1
-1,-1,5,3,5,5,5,5,5,5,5,5,5,2,2,2,2,6,6,6,5,7,7,7,7,7,-1,-1,-1,7,7,3,6,-1,-1,-1
-1,-1,5,3,3,5,5,5,5,5,5,3,2,1,2,7,4,2,2,2,6,5,5,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,3,3,5,5,5,5,3,2,1,2,7,7,7,4,4,2,6,6,6,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,3,3,5,5,5,2,2,1,1,7,7,7,7,4,4,2,2,6,5,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,5,5,5,5,5,5,5,5,5,2,1,1,1,1,7,7,7,7,4,4,2,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,5,5,5,5,5,3,2,1,6,1,1,1,7,7,7,7,7,4,6,-1,-1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1
3,5,3,3,3,3,5,5,3,2,1,1,6,6,1,1,1,1,7,7,7,7,5,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1
3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,7,7,7,2,5,-1,-1,1,1,2,-1,-1,-1,-1,-1,-1,-1
-1,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,7,7,5,5,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,6,1,1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,3,3,3,3,3,3,2,2,1,3,1,1,1,1,6,6,1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,3,3,3,3,3,3,3,2,2,3,2,1,1,1,1,1,2,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,3,3,3,3,3,3,2,3,2,1,1,1,1,1,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,3,3,3,3,3,5,3,3,3,1,1,1,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,1,2,5,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.8431373,0.8509805,0.882353
0.9647059,0.7843138,0.6705883
0.9490197,0.6235294,0.509804
0.8274511,0.3294118,0.1960784
0.7843138,0.2392157,0.2392157
0.6784314,0.2,0.09411766
0.4117647,0.05882353,0.05490196
0.909804,0.3372549,0.3333333
